review,Folio Solicitud,Tipo PST,Nombre Comercial,Calle,Colonia,Estado,Municipio
,4211440001,Agencia de viajes,AGENCIA DE VIAJES AGUICAR TOURS,CALLE VICENTE GUERRERO,San Salvador Huixcolotla,Puebla,San Salvador Huixcolotla
,31211140098,Guía de turistas,Luis Alfonso Martínez Castro,Plaza Andador del Sol,INFONAVIT la Margarita,Puebla,Puebla
,4211142361,Agencia de viajes,More Travel,19 PONIENTE,Belisario Domínguez,Puebla,Puebla
,35211860004,Tour operador,SIERRA XPLOR TOURS TLATLAUQUITEPEC,CALLE AMBROSIO LOPEZ DEL CASTILLO,CENTRO,Puebla,Tlatlauquitepec
,4211564149,Agencia de viajes,Viajes HR,Independencia Poniente.,Centro de la Ciudad,Puebla,Tehuacán
,4211142316,Agencia de viajes,VIAJES PONCE DE LEON ,Paseo de las Cordilleras Cluster 101010,Lomas de Angelópolis Privanza,Puebla,San Andrés Cholula
,1210530002,Hospedaje,Hotel Symer,Romero Vargas .,Chignahuapan,Puebla,Chignahuapan
,31211140041,Guía de turistas,Maritrini Rojas Garzón,Sierra de los Pirineos .,Maravillas,Puebla,Puebla
,5210430001,Transportadora turística,Ruta con Magia ,Km 2 Cuetzalan Zacapoaxtla s/n,Ciudad de Cuetzalan,Puebla,Cuetzalan del Progreso
,2211860034,Alimentos y bebidas,CASA ROMANO,AVENIDA REFORMA,GUILLERMO PRIETO,Puebla,Tlatlauquitepec
,4211194163,Agencia de viajes,Maka Travel ,Nardos .,Fracc. Residencial el Pilar ,Puebla,San Andrés Cholula
,4210190005,Agencia de viajes,IKXI VIAJES Y TURISMO,AV.  LIBERTAD,Atlixco Centro,Puebla,Atlixco
,1211409838,Hospedaje,CASA EVA HOTEL BOUTIQUE,CALLE MIGUEL ALEMAN,Cholula de Rivadabia Centro,Puebla,San Pedro Cholula
,2210190074,Alimentos y bebidas,MEZCALERIA LA ATLIXQUENSE GALERIA,,CENTRO,Puebla,Atlixco
,1212070009,Hospedaje,HOSTAL HACIENDA APULCO,CARRETERA ZACAPOAXTLA CUETZALAN 7 no,Zacapoaxtla Centro,Puebla,Zacapoaxtla
,4211140390,Agencia de viajes,Pura Vida-Travel Agency,Calle San Agustín,Barrio de Arboledas,Puebla,Puebla
,2211196642,Alimentos y bebidas,RESTAURANTE LA HUERTA,Boulevard Atlixcayotl 5,San Andrés Cholula,Puebla,San Andrés Cholula
,1211199828,Hospedaje,Hotel Camino Real Angelopolis ,Boulevard Atlixcayotl,San Andrés Cholula,Puebla,San Andrés Cholula
,1211140222,Hospedaje,Hotel Teresita,3 poniente,Centro,Puebla,Puebla
,1211140357,Hospedaje,Natural Suites Hotel y Spa,Costera,Oasis Valsequillo,Puebla,Puebla
,2211146730,Alimentos y bebidas,Starbucks Coffee Hospital Angeles Puebla,Av. Kepler .,Reserva Territorial Atlixcayotl,Puebla,San Andrés Cholula
,4211142388,Agencia de viajes,Cuecuecha Travel ,Av Rey Azteca .,Fracc. Heritage II,Puebla,Puebla
,31211140114,Guía de turistas,Gabriela Tinoco González,Porfirio Rodriguez Flores .,INFONAVIT Manuel Rivera Anaya,Puebla,Puebla
,5211140782,Transportadora turística,VALVERDE TRAVEL,AVENIDA SAN BALTAZAR,FRACC LA HACIENDA,Puebla,Puebla
,1211140413,Hospedaje,HOTEL SAN ANGEL,CUATRO PONIENTE,Centro,Puebla,Puebla
,4211194169,Agencia de viajes,Monitours,Sa Tropez .,Lomas de Angelopolis,Puebla,San Andrés Cholula
,2211196871,Alimentos y bebidas,Hotel Villa Florida Puebla,Boulevard Atlixcayotl,Corredor comercial Atlixcayotl,Puebla,San Andrés Cholula
,4211142411,Agencia de viajes,Lexgo Freedom Travel Agency,,Huexotitla,Puebla,Puebla
,2211196120,Alimentos y bebidas,Ice and Grill,Avenida Zeta del Cochero,Reserva Territorial Atlixcayotl,Puebla,San Andrés Cholula
,1211740019,Hospedaje,Hotel Virreynal,Hidalgo .,Teziutlán Centro,Puebla,Teziutlán
,4211142389,Agencia de viajes,Advance Travel Puebla,AVENIDA,EL ESFUERZO,Puebla,Puebla
,4211140378,Agencia de viajes,Univatour,Av. 16 de Septiembre,El Cerrito,Puebla,Puebla
,35211140008,Tour operador,Univatour,Av. 16 de Septiembre,El Cerrito,Puebla,Puebla
,5211140773,Transportadora turística,Univatour,Av. 16 de Septiembre,El Cerrito,Puebla,Puebla
,2211146876,Alimentos y bebidas,Novorigen,AVENIDA OSA MAYOR,ATLIXCAYOTL,Puebla,Puebla
,31210430025,Guía de turistas,Oscar Javier Salgado Feregrino ,Calzada A Vista Hermosa s/n,Ciudad de Cuetzalan,Puebla,Cuetzalan del Progreso
,1211140239,Hospedaje,Hotel Suites Puebla,Blvd. 18 sur,Jardines de San Manuel,Puebla,Puebla
,2211146530,Alimentos y bebidas,Restaurante Motel Montebello,Av. Independencia .,Chapultepec,Puebla,Puebla
,2212086158,Alimentos y bebidas,La Delicia Zacateca,Calle Paseo de la Barranca 0,Linda Vista,Puebla,Zacatlán
,1210710029,Hospedaje,HOTEL 'EL DESCANSO',BOULEVARD BICENTANARIO,Morelos,Puebla,Huauchinango
,1211790001,Hospedaje,Centro Ecoturistico Citlaltépetl,Calle Morelos,Puerto Nacional,Puebla,Tlachichuca
,1212080047,Hospedaje,HOTEL AUREVER,CALLE LEANDRO VALLE,Zacatlán Centro,Puebla,Zacatlán
,2211146778,Alimentos y bebidas,BONNE ROUTE,BOULEVARD MUNICIPIO LIBRE,Ex-Hacienda Mayorazgo,Puebla,Puebla
,4211194167,Agencia de viajes,Pasaporte y Maleta ,Pv. San Marcos .,Santa Cruz Guadalupe  ,Puebla,San Andrés Cholula
,31212070003,Guía de turistas,JOSÉ ANDRÉS GARCÍA BAZÁN,AVENIDA 2 DE ABRIL SUR,Zacapoaxtla Centro,Puebla,Zacapoaxtla
,4211142327,Agencia de viajes,REPTUR DE ORIENTE,23 Poniente,Belisario Domínguez,Puebla,Puebla
,4211142313,Agencia de viajes,Turismo Xíinbal,3 PONIENTE,Centro,Puebla,Puebla
,4211142332,Agencia de viajes,VIAJES HANAY,CALLE YERMO Y PARRES,Santa Margarita,Puebla,Puebla
,2211196643,Alimentos y bebidas,STARBUCKS COFFEE ,Blvd. Atlixcayotl .,Reserva Territorial Atlixcayotl,Puebla,San Andrés Cholula
,2211196629,Alimentos y bebidas,Starbucks Coffee,Av. Periférico Ecológico .,San Bernardino Tlaxcalancingo,Puebla,San Andrés Cholula
,2211196654,Alimentos y bebidas,QUINTA IMPERIO,CALZADA COLORINES,Emiliano Zapata,Puebla,San Andrés Cholula
,2211146700,Alimentos y bebidas,Custodia Restaurante,calle 3 Oriente,Centro,Puebla,Puebla
,1211560032,Hospedaje,Hotel CR (Sucursal),Reforma Sur no,Centro de la Ciudad,Puebla,Tehuacán
,4211142358,Agencia de viajes,Promotora Turística Enymar,Cerrada 27 C Sur,Hacienda Santa Clara,Puebla,Puebla
,4211142359,Agencia de viajes,Isatours,Cerrada,Hacienda Santa Clara,Puebla,Puebla
,4211564155,Agencia de viajes,Vagabundos Tours,4 SUR,La Pedrera,Puebla,Tehuacán
,35211560001,Tour operador,Vagabundos Tours,4 SUR,La Pedrera,Puebla,Tehuacán
,1210190039,Hospedaje,Hotel Casa de la Audiencia ,Morelos,Atlixco Centro,Puebla,Atlixco
,4211142396,Agencia de viajes,Viajes Illiana de Puebla,,El Vergel,Puebla,Puebla
,1211280002,Hospedaje,HOTEL SIERRA BENDITA,,CENTRO,Puebla,San José Chiapa
,4212080001,Agencia de viajes,Viajes Zacatlán Trotamundo,Real Inter Serrana no.,Lindavista Centro,Puebla,Zacatlán
,1211140365,Hospedaje,Motel Coliseo ,Boulevard Herma s Serdán,San Rafael Oriente,Puebla,Puebla
,2211146774,Alimentos y bebidas,El Coliseo ,Boulevard Herma s Serdán,San Rafael Oriente,Puebla,Puebla
,1210030002,Hospedaje,Hotel Plaza Cándida,Independencia,San Rafael,Puebla,Acatlán
,1210190049,Hospedaje,Auto Hotel Libano ,Av. Los Volcanes .,El Popo,Puebla,Atlixco
,35211140022,Tour operador,Ruta Destino Mx,Circuito Degas .,Fraccionamiento Harista,Puebla,Puebla
,4211140364,Agencia de viajes,Ferroni Traveling,Av. Juarez,La Paz,Puebla,Puebla
,31211140095,Guía de turistas,María Alejandra Rojas Huerta,Privada 28 Norte no,Humboldt Norte,Puebla,Puebla
,31211140093,Guía de turistas,SEBASTIÁN VALLEJO PALAFOX,29 PONIENTE no,Santa Cruz los Angeles,Puebla,Puebla
,31211140094,Guía de turistas,Celia Nora Reynoso Fuentes,Av. 29 poniente No,Santa Cruz los Angeles,Puebla,Puebla
,2211146739,Alimentos y bebidas,Starbucks Coffee San Martín,Autopista México Puebla . 96 Loc. 1,Santa María Moyotzingo,Puebla,San Martín Texmelucan
,2211146741,Alimentos y bebidas,Starbucks Coffee Parque Puebla PA,Calz. Ignacio Zaragoza .,Corredor Industrial La Ciénega,Puebla,Puebla
,2211146742,Alimentos y bebidas,Starbucks Coffee ITESM Puebla,Vía Tlixcayotl .,Rincón de Atlixcayotl,Puebla,San Andrés Cholula
,2211146737,Alimentos y bebidas,Starbucks Coffee El Mesón,Boulevard Herma s Serdán .,El Riego Sur,Puebla,Puebla
,2210740001,Alimentos y bebidas,Starbucks Coffee Puebla Avanza,Autopista México Puebla . ,Santa Ana Xalmimilulco,Puebla,Huejotzingo
,2210410005,Alimentos y bebidas,Starbucks Coffee Periférico Puebla,Periférico Ecológico 8,Barrio del Alto,Puebla,Puebla
,2211146738,Alimentos y bebidas,Starbucks Coffee 25 Poniente,16 de septiembre,El Carmen,Puebla,Puebla
,2211146740,Alimentos y bebidas,Starbucks Coffee Puebla Centro,Av. 2 Oriente,Centro,Puebla,Puebla
,2211146743,Alimentos y bebidas,Starbucks Coffee Parque Puebla,Calz. Ignacio Zaragoza .,Corredor Industrial La Ciénega,Puebla,Puebla
,2211970013,Alimentos y bebidas,CAFETERIA EL CATADOR,CARRETERA DOS CAMINOS LA UNION,Xicotepec de Juárez Centro,Puebla,Xicotepec
,1210190044,Hospedaje,LA MORALEDA RESORT,PRIVADA DE LA LUZ,La Moraleda,Puebla,Atlixco
,34210190004,Spa,LA MORALEDA RESORT,PRIVADA DE LA LUZ,La Moraleda,Puebla,Atlixco
,1211320013,Hospedaje,Hotel Posada San Miguel,Calle Pico de Orizaba,San Miguel Lardizabal,Puebla,San Martín Texmelucan
,35212080006,Tour operador,Yakateku,Maria Matamoros 1,Zacatlán Centro,Puebla,Zacatlán
,1211140232,Hospedaje,HOTEL PUENTE REAL,Prolongación Reforma no,San José del Puente,Puebla,Puebla
,31212070005,Guía de turistas,ISRAEL IGNACIO GUTIERREZ,CALLE ABRAHAM SOSA,Zacapoaxtla Centro,Puebla,Zacapoaxtla
,2211146512,Alimentos y bebidas,Restaurante Bar el Baluarte,Prolongación Reforma no,San José del Puente,Puebla,Puebla
,2211146717,Alimentos y bebidas,Starbucks Coffee Animas DT,Blvd. Atlixco .,Las Ánimas,Puebla,Puebla
,2211400029,Alimentos y bebidas,Starbucks Coffee,Blvd. Forjadores de Puebla .,Cholula de Rivadabia Centro,Puebla,San Pedro Cholula
,1211140384,Hospedaje,Hotel 5 de Mayo ,BOULEVARD 5 DE MAYO,Xanenetla,Puebla,Puebla
,2211146844,Alimentos y bebidas,EL SULTAN ,CALLE 5 DE MAYO,Centro,Puebla,Puebla
,1211530001,Hospedaje,HOTEL REAL DE TECALI,AVENIDA,Tecali de Herrera,Puebla,Tecali de Herrera
,27211140017,Agencia integradora de servicios,Passport Club,Prolongación,Prados Agua Azul,Puebla,Puebla
,2212070013,Alimentos y bebidas,BAR LA PREVIA,CALLE,CENTRO,Puebla,Zacapoaxtla
,2212070012,Alimentos y bebidas,Delideas Pasteleria y Cafe,,CENTRO,Puebla,Zacapoaxtla
,2211860036,Alimentos y bebidas,DELIDEAS PASTELERIA Y CAFE,Ambrosio L. del Castillo,TLATLAUQUITEPEC,Puebla,Tlatlauquitepec
,4211142339,Agencia de viajes,Dayco Travels,Mixteca y Azteca Norte,Cholula,Puebla,San Pedro Cholula
,4211142366,Agencia de viajes,Once 11: Travel,15 A Sur,San José Mayorazgo,Puebla,Puebla
,4211142367,Agencia de viajes,Skala Viajes,53 sur,Ampliación Reforma,Puebla,Puebla
,5211400002,Transportadora turística,Transportes Turísticos The Paradise Tour S.A. de C.V.,11 SUR,Cholula de Rivadabia Centro,Puebla,San Pedro Cholula
,2211146773,Alimentos y bebidas,La Cascada ,Boulevard Herma s Serdán,San Rafael Poniente,Puebla,Puebla
,1211140364,Hospedaje,Hotel Plaza las Fuentes ,Boulevard Herma s Serdán,Club de Golf las Fuentes,Puebla,Puebla
,2211146772,Hospedaje,Restaurante Bar Motel Jacarandas de Puebla ,Boulevard Carmen Serdán,Cleotilde Torres,Puebla,Puebla
,32212080004,Operadora de aventura/naturaleza,CASCADAS LAS BRISAS DEL EJIDO DE TOMATLAN,CARLOS SALINAS DE GORTARI,TOMATLAN,Puebla,Zacatlán
,4211142400,Agencia de viajes,Travel Yaab Experiences,C.,Bugambilias 3ra Secc.,Puebla,Puebla
,1211740016,Hospedaje,HOTEL SUITES TEZIUTLAN,LEON GUZMAN,Teziutlán Centro,Puebla,Teziutlán
,2211146851,Alimentos y bebidas,Starbucks Coffee,Vía Atlixcayotl .,Corredor Comercial Desarrollo Atlixcayotl,Puebla,Puebla
,2210820001,Alimentos y bebidas,FLOR DE DRAGON,Nava Castillo no,San Juan Ixcaquixtla,Puebla,Ixcaquixtla
,4211142390,Agencia de viajes,Viajes Caravan,Río Balsas .,Jardines de San Manuel,Puebla,Puebla
,4211142397,Agencia de viajes,Infinit Benefits,Tehuacan rte .,La pAz,Puebla,Puebla
,4211400006,Agencia de viajes,QUINTAFRANCIA,AVENIDA CALZADA ZAVALETA,Santa Cruz Buenavista,Puebla,Puebla
,2211970006,Alimentos y bebidas,RESTAURANTE GRAN TRADICIÓN ,Plaza de la Constitución,Xicotepec de Juárez Centro,Puebla,Xicotepec
,1210430044,Hospedaje,Posada La Vereda,Pinolaco no,Ciudad de Cuetzalan,Puebla,Cuetzalan del Progreso
,28210850001,Balneario y parque acuático,San Carlos Parque Acuatico ,Camino a los Limones s/n,San Carlos Buenavista,Puebla,Izúcar de Matamoros
,5211140757,Transportadora turística,Turibus,Boulevard Norte Heroes del 5 de mayo,Las Cuartillas,Puebla,Puebla
,31210410002,Guía de turistas,María Eréndira Pérez Villafaña ,Xcaret,Chautenco,Puebla,Cuautlancingo
,27211140004,Agencia integradora de servicios,TIP TOUR OPERADOR & DMC,2 PONIENTE,Amor,Puebla,Puebla
,33211800007,Parque temático,Santuario de la Luciérnaga Ejido Santa Rita Tlahuapan,Av. Reforma .,Pueblo Santa Rita Tlahuapan,Puebla,Tlahuapan
,4211800001,Agencia de viajes,Entre Montañas Tours,Av. Revolución .,Domingo Arenas,Puebla,Tlahuapan
,4211564165,Agencia de viajes,Wondertrip Agencia de Viajes,Calle,Centro,Puebla,Tehuacán
,1211140352,Hospedaje,City Express By Marriott Puebla Centro,10 Norte,Centro,Puebla,Puebla
,31211400027,Guía de turistas,RAFAEL NOREÑA SANCHEZ,CHOLOYAN,JESUS TLATELPA,Puebla,San Pedro Cholula
,31210710005,Guía de turistas,Bertha Merced Escobedo,Calle Bravo,Centro,Puebla,Huauchinango
,4211142378,Tour operador,Turísticos Poblanos,7 SUR no,Chula Vista,Puebla,Puebla
,1211140226,Hospedaje,Hotel Panamerican,Av. Reforma no,San Miguelito,Puebla,Puebla
,31211140047,Guía de turistas,Luciano Sánchez Aviles,Calle De La Cruz,Bosques de Manzanilla,Puebla,Puebla
,4211140395,Agencia de viajes,Viajes El Corte Inglés,Calzada Ignacio Zaragoza .,Corredor Industrial La Ciénega,Puebla,Puebla
,4211140396,Agencia de viajes,Viajes El Corte Inglés,Avenida Del Niño Poblano,Angelopolis,Puebla,Puebla
,4211140397,Agencia de viajes,Viajes El Corte Inglés,Boulevard Hermanos Serdán .,Centro,Puebla,Puebla
,2212086162,Alimentos y bebidas,Agave Bistro,José Dolores Pérez,Centro,Puebla,Zacatlán
,32211860003,Operadora de aventura/naturaleza,Vive Tours,Hermita,Tepechican,Puebla,Tlatlauquitepec
,1211140380,Hospedaje,NH Puebla Centro Histórico ,5 sur,Centro,Puebla,Puebla
,2211146801,Alimentos y bebidas,Restaurant NH Puebla Centro Histórico ,5 sur,Centro,Puebla,Puebla
,1211140408,Hospedaje,Hotel Marqués del Ángel ,5 PONIENTE no,Centro,Puebla,Puebla
,2211146516,Alimentos y bebidas,RESTAURO,5 ORIENTE no,Centro,Puebla,Puebla
,2212086135,Alimentos y bebidas,Cafetería y Restaurante La Tampiqueña,SEGUNDA PRIVADA MATAMOROS,Zacatlán Centro,Puebla,Zacatlán
,1211409835,Hospedaje,Hotel MS ,Guerrero,Cholula de Rivadabia Centro,Puebla,San Pedro Cholula
,33212080001,Parque temático,Finca La Concordia Inclusiva,La Herradura .,"La Cumbre, Barrio de Atzingo",Puebla,Zacatlán
,32211860002,Operadora de aventura/naturaleza,NAUYACA TURISMO COLECTIVO,CALLE CARLOS RAMIREZ ULLOA,CENTRO,Puebla,Tlatlauquitepec
,35212080017,Tour operador,Destur SNP,Francisco Becerra .,Barrio Atzingo,Puebla,Zacatlán
,2211400028,Alimentos y bebidas,Starbucks Coffee,Alejandra .,Santiago Momoxpan,Puebla,San Pedro Cholula
,1211140177,Hospedaje,HOTEL SAN PEDRO,Calle 2 Oriente,Centro,Puebla,Puebla
,4211140371,Agencia de viajes,Hoteles & Haciendas de México,Jalpan,La Paz,Puebla,Puebla
,1211860021,Hospedaje,Bella Terra Cabañas,Calle Sin mbre,Macuilquila,Puebla,Tlatlauquitepec
,2211146856,Alimentos y bebidas,RESTAURANTE HOOK BLACK,PORTAL HIDALGO,Centro,Puebla,Puebla
,4211142398,Agencia de viajes,BRICKELL SOLUTIONS BT,CERRADA DE LA TIERRA  E,SANTO TOMAS CHAUTLA,Puebla,Puebla
,35210430021,Tour operador,TOUR OPERADORA CUETZALAN 19,ADOLFO LOPEZ MATEOS,TZICUILAN,Puebla,Cuetzalan del Progreso
,11211140001,Arrendadora de autos,AVIS PBC,CARRETERA FEDERAL MÉXICO PUEBLA KM. 91.5 ,Cuarto,Puebla,Huejotzingo
