review,Folio Solicitud,Tipo PST,Nombre Comercial,Calle,Colonia,Estado,Municipio
,4110030010,Agencia de viajes,"Viajes, excursiones, tours y transporte BB del Bajío",San martin,Santa Cruz de La Paz,Guanajuato,San Miguel de Allende
,2110200118,Alimentos y bebidas,Starbucks Coffee Mariano Escobedo (León),Blvd. Maria Escobedo .,León Moderno,Guanajuato,León
,4110030011,Agencia de viajes,Guey Tours ,Joaquin Ocon .,Fracc. Insurgentes ,Guanajuato,San Miguel de Allende
,4110200904,Agencia de viajes,Travel Dreams ,Hermenegildo Bustos .,Ciudad Aurora,Guanajuato,León
,4110170145,Agencia de viajes,te veo travel,AV. VALLE REAL,FRACCIONAMIENTO VALLE REAL,Guanajuato,Irapuato
,31110030061,Guía de turistas,Dino Alberto Aveleyra Talamantes,Ce Acatl .,Cd. San Miguel de Allende,Guanajuato,San Miguel de Allende
,1110070035,Hospedaje,City Express By Marriott Celaya,Eje J Manuel Clouthier,15 de Mayo,Guanajuato,Celaya
,11110370003,Arrendadora de autos,Dollar,CARRETERA SILAO .5.5,Silao Centro,Guanajuato,Silao de la Victoria
,11110170001,Arrendadora de autos,Hertz,Blvd. Paseo Solidaridad,Villas El Dorado,Guanajuato,Irapuato
,2110310008,Alimentos y bebidas,YANGTZE COMIDA CHINA,BLVD. JUVENTINO ROSAS,CUAUHTEMOC,Guanajuato,San Francisco del Rincón
,31110200007,Guía de turistas,MARIA GUADALUPE GUERRA GONZALEZ,PIO XI,SAN JERONIMO II,Guanajuato,León
,31110030070,Guía de turistas,Monique Landeros Pardi,Zacateros,Centro,Guanajuato,San Miguel de Allende
,31110030069,Guía de turistas,LUIS DANIEL BOLAÑOS GONZÁLEZ,ZACATEROS,CENTRO,Guanajuato,San Miguel de Allende
,4110170151,Agencia de viajes,Tatanka La Experiencia,Cami Real de Guadalupe .,Camino Real,Guanajuato,Irapuato
,2110030042,Alimentos y bebidas,NIRVANA RESTAURANT & RETREAT,Cami Antigua Via del Ferrocarril,Cortijo,Guanajuato,San Miguel de Allende
,4110200919,Agencia de viajes,MARBEL VIAJES,Paseo de los Insurgentes,Lomas de la Trinidad,Guanajuato,León
,4110200920,Agencia de viajes,VIAJEMOS FEES,Pénjamo,Industrial,Guanajuato,León
,4110200921,Agencia de viajes,LUA TRAVEL,San Cayeta,El Coecillo,Guanajuato,León
,4110200922,Agencia de viajes,VANIA´S VIAJA,Soldadores de Aurora,Ciudad Aurora,Guanajuato,León
,4110023019,Agencia de viajes,Portoval 'Creamos tu Destino',Privada Melchor Ocampo .,Centro,Guanajuato,Acámbaro
,4110200916,Agencia de viajes,Feliz Viaje Vámonos,Niebla .,Jardines del Moral,Guanajuato,León
,4110200923,Agencia de viajes,LOVE TRAVEL,Blvd. Hilario Medina,Fracc. Santa Rosa de Lima II,Guanajuato,León
,2110200201,Alimentos y bebidas,ALTAMIRANO 207,Ignacio Altamira,San Juan de Dios,Guanajuato,León
,31110150188,Guía de turistas,JUAN HERNANDEZ MANRIQUEZ,Calzada de Tepetapa,Guanajuato Centro,Guanajuato,Guanajuato
,31110150215,Guía de turistas,Pablo Rodrigo Caudillo Gutierrez,"Blvd. Guanajuato, Nuevo Guanajuato SN",Pozuelos,Guanajuato,Guanajuato
,1110460004,Hospedaje,HOTEL CASA GARATUSA,PROLONGACION 5 DE MAYO,Yuriria Centro,Guanajuato,Yuriria
,31110150199,Guía de turistas, ALBERTO MONTIEL MARTINEZ,TANTOK, FRACCIONAMIENTO EL MANANTIAL,Guanajuato,Guanajuato
,4110200740,Agencia de viajes,AMAZING ASESORES EN VIAJES,PEDRO DE AYALA,La Reserva,Guanajuato,León
,4110270062,Agencia de viajes,Sunny Travel ,Paseo de la Primera .,Primavera 2da. Sección ,Guanajuato,Salamanca
,4110200905,Agencia de viajes,Viajes Bumeran Jardines del Moral,Calle Dique,Jaridnes del Moral,Guanajuato,León
,2110176255,Alimentos y bebidas,Starbucks Coffee,Paseo de la Solidaridad .,Ejido Lo de Juárez,Guanajuato,Irapuato
,35110140001,Tour operador,VALLE DE LA INDEPENDENCIA EXPERIENCE,PROLONGACION,EL JARDIN,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional
,4110200918,Agencia de viajes,Travesía Agencia De viajes,Boulevard Agustín Téllez Cruces .,Col. Arboledas De Señora,Guanajuato,León
,4110070168,Agencia de viajes,VIAJES BLACK PALM,PROLONGACION MIGUEL HIDALGO,LAS FUENTES,Guanajuato,Celaya
,4110200953,Agencia de viajes,SOMOS VIAJEROS MEX,VALLE DEL PASAJE,VALLE DORADO,Guanajuato,León
,31110150003,Guía de turistas,Juan José Pérez Jasso,Callejón Sión,Guanajuato Centro,Guanajuato,Guanajuato
,1110370025,Hospedaje,One Silao ,Carretera León Silao,San Antonio Texas,Guanajuato,Silao de la Victoria
,32110380001,Operadora de aventura/naturaleza,TarandaRafting,JACARANDAS,San Joaquín de Porto (La Posta),Guanajuato,Tarandacuao
,4110374092,Agencia de viajes,AGUIRRCAST COMPANY,Vicente Guerrero,Centro,Guanajuato,Silao de la Victoria
,2110200128,Alimentos y bebidas,Domino´s Pizza Malecón,Blvd. Maria Escobedo .,La Martinica,Guanajuato,León
,31110030060,Guía de turistas,Alberto Aveleyra,Ce Acatl,Temazcallis,Guanajuato,San Miguel de Allende
,4110150016,Agencia de viajes,VIAJES GUANAJUATO,MIGUEL BUSTOS,Marfil Centro,Guanajuato,Guanajuato
,2110200186,Alimentos y bebidas,Starbucks Coffee,Blvd. Manuel J. Clouthier .,Cumbres del Campestre,Guanajuato,León
,4110050001,Agencia de viajes,Jatztrips Viajes ,Circuito Montería,Fuentes de Balvanera ,Guanajuato,Apaseo el Grande
,4110310058,Agencia de viajes,Viajeros Unidos por México,Valentín Canalizo ,Santa Rita,Guanajuato,San Francisco del Rincón
,1110070054,Hospedaje,City Express by Marriott Celaya Galerías ,Boulevard Luis Donaldo Colosio ,Santa Lucia,Guanajuato,Celaya
,31110150105,Guía de turistas,Francisco Javier Caudillo Aguilera,Venadita,La Venada,Guanajuato,Guanajuato
,35110150002,Tour operador,Diverligth,Carrica,Centro,Guanajuato,Guanajuato
,4110200890,Agencia de viajes,Viajes Geomundo,Dique .,Jardines del Moral,Guanajuato,León
,4110200891,Agencia de viajes,Agencia de Viajes Travels Famy Happy,Río Grijalva,Prados Verdes,Guanajuato,León
,2110200120,Alimentos y bebidas,Starbucks Coffee Plaza las Palmas ,Blvd. Francisco Villa .,Oriental,Guanajuato,León
,2110200119,Alimentos y bebidas,Starbucks Coffee Galerías León ,Blvd. Francisco Villa .,Oriental,Guanajuato,León
,31110150201,Guía de turistas,Ramiro Amador Bailon Gamez,Cañada del Toro,Fracc. Lomas de Santa Fe,Guanajuato,Guanajuato
,5110150018,Transportadora turística,TURISTICOS INDEPENDENCIA GUANAJUATO,Cañada del Toro,Fracc. Lomas de Santa Fe,Guanajuato,Guanajuato
,2110270022,Alimentos y bebidas,MARISCOS SABORES HUAPANGO,HORTALIZAS,PASEO DE LA GRANJAS,Guanajuato,Salamanca
,4110310068,Agencia de viajes,KANAK VIAJES,VIA LACTEA,El Paraíso,Guanajuato,San Francisco del Rincón
,4110200931,Agencia de viajes,Anas Elite Travels,Cumbre Urko Sur,Cumbres de la Gloria,Guanajuato,León
,4110200934,Agencia de viajes,Un destino muchas experiencias,VALLE DEL MEZQUITAL,VALLE DEL CAMPESTRE,Guanajuato,León
,4110200863,Agencia de viajes,Sounds Viajes Del Bajío ,Cto. Bosque Parral .,El Dorado,Guanajuato,León
,28110030007,Balneario y parque acuático,PARQUE ACUATICO XOTE,MORELOS,RANCHO XOTE,Guanajuato,San Miguel de Allende
,4110200793,Agencia de viajes,Travel Agency Lorak ,Luis Suarez Zambrano,León II,Guanajuato,León
,2110200121,Alimentos y bebidas,Starbucks Coffee Outlet León,Blvd Aeropuerto .,Santa Anita,Guanajuato,León
,4110200894,Agencia de viajes,Viaja Como Yo,José Maria Morelos,Brisas del Lago,Guanajuato,León
,4110210558,Agencia de viajes,"A,V. El Doral, S.A. de C.V.",Álvaro Obregón .,Centro,Guanajuato,Moroleón
,4110200935,Agencia de viajes,VIAXANDO ANDO,Boulevard Aeropuerto,Valle de Real,Guanajuato,León
,4110050002,Agencia de viajes,Jatztrips viajes,Circuito Montería .,Fuentes de Balvanera ,Guanajuato,Apaseo el Grande
,35110030006,Tour operador,OPERADORA TURISTICA RANCHO XOTOLAR,PILARES,INFONAVIT MALANQUIN,Guanajuato,San Miguel de Allende
,11101510000,Hospedaje,Bugamville R.V. PARK,CARRETERA JUVENTINO ROSAS,Santa Teresa,Guanajuato,Guanajuato
,4110170134,Agencia de viajes,AGENCIA DE VIAJES MISION TURISMO,GUILLERMO PRIETO,Plaza Boulevard,Guanajuato,Irapuato
,2110150142,Alimentos y bebidas,Cafetería y Hostal El Zopilote Mojado,Plaza Mexiamora,Centro,Guanajuato,Guanajuato
,11101510000,Hospedaje,Hotel El Marqués Hacienda,Miguel Hidalgo,Santa Catarina de Cuevas (El Tinaco),Guanajuato,Guanajuato
,4110120011,Agencia de viajes,DestinyGi,"LEANDRO VALLE,",ZONA CENTRO (INDPENDENCIA),Guanajuato,Cuerámaro
,4110170147,Agencia de viajes,Yadira Viajes,Blvd. Fray Servando de Aparicio .,Lomas del Pedregal,Guanajuato,Irapuato
,4110200924,Agencia de viajes,ALEX VIAJES Y AVENTURAS,SINAI .,Jardines de Oriente,Guanajuato,León
,1110370047,Hospedaje,HOTEL ECCE INN ,Cami Bustamante 0.340,Silao Centro,Guanajuato,Silao de la Victoria
,2110373356,Alimentos y bebidas,Restaurante Aperitif,Cami de Bustamante 0.340,Bustamante,Guanajuato,Silao de la Victoria
,2110310009,Alimentos y bebidas,Sabore Delicia a tu Alcance,Benito Juárez,Centro,Guanajuato,San Francisco del Rincón
,31110030067,Guía de turistas,Gerardo Nava Fuentes,San Miguel de Allende s/n,Centro,Guanajuato,San Miguel de Allende
,4110070138,Agencia de viajes,Viajes Integrales VIISA,Alhelies,Rosalinda,Guanajuato,Celaya
,2110250003,Alimentos y bebidas,CAFECITO DEL RINCON,Plaza Principal,Centro,Guanajuato,Purísima del Rincón
,4110200813,Agencia de viajes,Magni Viajes,Niebla ,Jardines del Moral,Guanajuato,León
,35110170002,Tour operador,IrapuaTour,Calzada de los Rincones,Las Plazas,Guanajuato,Irapuato
,2110090003,Alimentos y bebidas,CAFETERIA EL PUNTO DE ENCUENTRO,5 de Febrero,Comonfort Centro,Guanajuato,Comonfort
,31110150203,Guía de turistas,Antonio Ruíz Ortega,Callejón San Antonio,Cerro del Gallo,Guanajuato,Guanajuato
,4110200909,Agencia de viajes,XAMAN EK,Sierra de Mil Cumbres,Residencial El Carmen,Guanajuato,León
,4110200910,Agencia de viajes,OPERADORA TURISTICA DE MEXICO,JUSTO SIERRA,CENTRO,Guanajuato,León
,4110200925,Agencia de viajes,VERLAIN VIAJES DE INCENTIVO,Brillante,Guadalupe,Guanajuato,León
,4110270063,Agencia de viajes,AGENCIA DE VIAJES VOY CONTIGO!,MONTAÑA,PRADOS VERDES,Guanajuato,Salamanca
,1110209965,Hospedaje,Hotel Niza Palace,Nuevo Vallarta no.,Josefina,Guanajuato,León
,1110209966,Hospedaje,Hotel River Poliforum,Blvd. Adolfo López Mateos .,Estrella,Guanajuato,León
,1110020002,Hospedaje,MESON DEL PUENTE,Carretera Parácuaro Km 1,El Vergel,Guanajuato,Acámbaro
,33110140004,Parque temático,VIñA DEL GRAN PADRE,CAMINO GUADALUPE,SAN ISIDRO DEL DURAZNO,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional
,33110090001,Parque temático,Viñedo San Miguel,Carretera Comonfort-San Miguel de Allende,No especificada,Guanajuato,Comonfort
,2110090017,Alimentos y bebidas,Trasiego,Carretera Comonfort - San Miguel de Allende,Sin especificar,Guanajuato,Comonfort
,31110150206,Guía de turistas,José Gabriel Bautista Gutiérrez,Rosinante,Las Teresas,Guanajuato,Guanajuato
,2110150020,Alimentos y bebidas,RESTAURANTE EDELMIRA ,ALLENDE,Guanajuato Centro,Guanajuato,Guanajuato
,2110150018,Alimentos y bebidas,EL TROMPO DE GUANAJUATO,ALLENDE .,Guanajuato Centro,Guanajuato,Guanajuato
,2110200113,Alimentos y bebidas,Starbucks Coffee Plaza Zenttro,Av. Paseo del Moral .,Valle del Campestre,Guanajuato,León
,2110200114,Alimentos y bebidas,Starbucks Coffee Plaza Mayor León ,Blvd. Juan Alfonso de Torres .,Valle del Campestre,Guanajuato,León
,2110200115,Alimentos y bebidas,Starbucks Coffee Las Torres ,Blvd. Juan Alonso de Torres .,Lomas del Campestre,Guanajuato,León
,4110200681,Agencia de viajes,MARYSOL VIAJES,Chula Vista,Chulavista Pro Vivienda Obrera,Guanajuato,León
,2110075944,Alimentos y bebidas,Starbucks Coffee Galerías Celaya,Av. r Oriente ,Las Compuertas del Campestre,Guanajuato,Celaya
,2110270015,Alimentos y bebidas,Starbucks Coffee Salamanca Power Town,Av. Cami a Mancera .,Las Glorias Residencial,Guanajuato,Salamanca
,2110176235,Alimentos y bebidas,Starbucks Coffee Carretera Irapuato,Libramiento poniente ,El Carrizal Grande,Guanajuato,Irapuato
,2110200125,Alimentos y bebidas,Starbucks Coffee Puerta Bajío ,Blvd. Paseo de los Insurgentes .,Cumbres del Campestre,Guanajuato,León
,2110373345,Alimentos y bebidas,Starbucks Coffee Puerto Interior,Plaza de la Paz .,Parque Industrial Santa Fe,Guanajuato,Silao de la Victoria
,2110270016,Alimentos y bebidas,Starbucks Coffee Salamanca Mazda,Carr. Fed. Irapuato Salamanca,San Vicente de Flores,Guanajuato,Salamanca
,5110170005,Transportadora turística,RITREMA S.A. de C.V.,Puerto Rico no,Las Américas,Guanajuato,Irapuato
,4110200748,Agencia de viajes,Meeting Travel ,Nicaragua .,Loma Bonita,Guanajuato,León
,2110200176,Alimentos y bebidas,El Mangle Mariscos ,Blvd. Ibarrilla,El Peluchan,Guanajuato,León
,2110200150,Alimentos y bebidas,Restaurante Los Arcos ,Adolfo López Mateos,Cerrito de Jerez,Guanajuato,León
,4110310069,Agencia de viajes,DIVERSIDAD TURISTICA,PASCUAL ACEVES BARAJAS,CENTRO,Guanajuato,San Francisco del Rincón
,31110140023,Guía de turistas,ANA LUISA FONSECA GUTIERREZ,Morelos,Centro,Guanajuato,Dolores Hidalgo Cuna de la Independencia Nacional
,2110176240,Alimentos y bebidas,Burger King Cibeles,Blvd. Villas de Irapuato,Ejido Irapuato,Guanajuato,Irapuato
,4110180005,Agencia de viajes,Viajes Vámonos De Pinta By Fraveo ,Fray Melchor De Talamantes,Josefa Ortiz De Dominguez ,Guanajuato,Jaral del Progreso
,4110200954,Agencia de viajes,Viajes Esmeralda By Fraveo,Circuito Villa Espinela,Fraccionamiento Residencial Esmeralda,Guanajuato,León
,1110170096,Hospedaje,HOTEL IRAPUATO,Reelección,Centro,Guanajuato,Irapuato
,1110170097,Hospedaje,HOTEL BICENTENARIO,JOHN F. KENNEDY,GUADALUPE,Guanajuato,Irapuato
,1110170098,Hospedaje,HOTEL CENTRAL,BLV. DIAZ ORDAZ,CENTRO,Guanajuato,Irapuato
,4110270061,Agencia de viajes,MEXTLI Agencia de Viajes,ARBOL GRANDE,BELLAVISTA,Guanajuato,Salamanca
,2110075945,Alimentos y bebidas,Domino´s Pizza Celaya,Blvd. Adolfo López Mateos .,Las Arboledas,Guanajuato,Celaya
,4110030001,Agencia de viajes,OPERADORA TURISTICA COLONIAL DE ALLENDE,Callejón del Codo no,San Miguel de Allende Centro,Guanajuato,San Miguel de Allende
,2110030011,Alimentos y bebidas,Domino´s Pizza Plaza Luciernaga. ,Cami Libramiento Jose Manuel Zavala Zavala Pinzon .,La Luciérnaga,Guanajuato,San Miguel de Allende
,31110150202,Guía de turistas,Jerónimo Regalado Mares,Mineral de Santa Ana s/n,Mineral de Santa Ana,Guanajuato,Guanajuato
,2110200190,Alimentos y bebidas,Itacate,BLVD JUAN ALONSO DE TORRES,Valle del Campestre,Guanajuato,León
,4110150049,Agencia de viajes,RS Viajes Altair,Najayote,Barrio del Najayote,Guanajuato,Guanajuato
,31110150205,Guía de turistas,JOSE ROBERTO ZARATE MARTINEZ,BAJOS DE LA BASÍLICA,CENTRO,Guanajuato,Guanajuato
,2110410008,Alimentos y bebidas,Pizza Mía,Francisco I Madero,Uriangato Centro,Guanajuato,Uriangato
,31110150163,Guía de turistas,Alberto Flores Palacios,Jardín Unión s/n,Guanajuato Centro,Guanajuato,Guanajuato
,4110070140,Agencia de viajes,Turismo y Más del Bajío,Eje norponiente ,Ciudadela,Guanajuato,Celaya
,4110200892,Agencia de viajes,Viajes Domax ,PASEO DE LA PRESA,Lomas de La Presa,Guanajuato,León
,31110150182,Guía de turistas,José de Jesús Hernandez Villegas,Villa San Felipe,Villas de Guanajuato,Guanajuato,Guanajuato
,2110150140,Alimentos y bebidas,Starbucks Coffee,Blvd. Euquerio Guerrero .,Marfil Centro,Guanajuato,Guanajuato
,2110176253,Alimentos y bebidas,Sushitai,PASEO DE LA SOLIDARIDAD,Ejido Lo de Juárez,Guanajuato,Irapuato
,2110373343,Alimentos y bebidas,Starbucks Coffee,Carr. Silao León Km 5.5 Local 30,Colonias Nuevo México,Guanajuato,Silao de la Victoria
,4110200497,Agencia de viajes,VIAJES AZUL TURQUESA,BLVD. ANTONIO MADRAZO,Linares,Guanajuato,León
,2110200152,Alimentos y bebidas, Burger King Bolerama ,Blvd. Maria Escobedo Oriente .,La Martinica,Guanajuato,León
,2110200153,Alimentos y bebidas,Burger King León Las Torres,Blvd.. Juan Alonso de las Torres .,San José del Consuelo,Guanajuato,León
,4110200944,Agencia de viajes,RP Travel Designer,San Sebastian,La Martica ,Guanajuato,León
,4110200896,Agencia de viajes,LOMDEZ Agencia de Viajes ,Paseo de los Tucanes .,San Isidro ,Guanajuato,León
,1110170099,Hospedaje,BEST WESTERN PLUS PLAZA FLORIDA & TOWER,Guerrero,Jardines de Irapuato,Guanajuato,Irapuato
,2110280025,Alimentos y bebidas,CAFE CANDILEJAS,MIGUEL HIDALGO,CENTRO,Guanajuato,Salvatierra
,31110150204,Guía de turistas,Roberto Garcia Mendez,Golondrinas L,Las Bateas,Guanajuato,Guanajuato
,4110200929,Agencia de viajes,LET TRAVEL & TOURS,Blvd Torres Landa,Aztecas,Guanajuato,León
,4110200610,Agencia de viajes,INNOVANDO VIAJES,BLVD FRANCISCO VILLA,Bugambilias,Guanajuato,León
,4110150050,Agencia de viajes,TL Operadora Turistica,Contratistas de Aurora .,Prtales de la Arboleda,Guanajuato,Guanajuato
,4110023020,Agencia de viajes,Rocha Viajes by Fraveo,Av. Primero de Mayo .,Centro,Guanajuato,Acámbaro
,4110200720,Agencia de viajes,De Viaje En Viaje,Blvd Antonio Madrazo,Linares,Guanajuato,León
,4110200936,Agencia de viajes,Ponle Play ,Boulevard Paseo de Jerez,Punto Verde ,Guanajuato,León
,4110200943,Agencia de viajes,A TOURS ADVENTURES AWAITS,CIRCUITO MONTES ANDALUCIA,LOMAS DE ANDALUCIA,Guanajuato,León
,31110150207,Guía de turistas,Ramiro Gómez Reyna,Pinguica,Trasladera del Panteón,Guanajuato,Guanajuato
,4110200952,Agencia de viajes,BAGO TOURS,Éba del Valle,Valle de León,Guanajuato,León
,4110200945,Agencia de viajes,Enigma Tours,Boulevard La Américas,Andrade ,Guanajuato,León
,31110150210,Guía de turistas,José Guadalupe Chagoya Rangel,Marfil,Las Bateas,Guanajuato,Guanajuato
,1110159947,Hospedaje,EDELMIRA HOTEL BOUTIQUE,ALLENDE,Guanajuato Centro,Guanajuato,Guanajuato
,4110150047,Agencia de viajes,VIAJES GEORAMA,JUAN VALLE,CENTRO,Guanajuato,Guanajuato
,4110200900,Agencia de viajes,Tzanda,CIRCUITO CABERNET,RESIDENCIAL HACIENDA VIÑEDOS,Guanajuato,León
,4110200899,Agencia de viajes,El Dorado Travel Suc Leon,Concepcion,El Mayorazgo,Guanajuato,León
,4110200902,Agencia de viajes,VELERO´S TRAVEL TOURS,RICARDO CASTRO,LEON MODERNO,Guanajuato,León
,4110030005,Agencia de viajes,Eurotravel by Fraveo ,Fray Bartolome de las Casas,Independencia,Guanajuato,San Miguel de Allende
,1110200106,Hospedaje,HOTEL SUITES MEXICO PLAZA CAMPESTRE,BLVD. MORELOS,Granjas El Palote,Guanajuato,León
,31110330010,Guía de turistas,Guillermo Terán López,Escondida,La Nave,Guanajuato,San Luis de la Paz
,31110030064,Guía de turistas,César Galván Galván,Cielito Lindo,Guadalupe,Guanajuato,San Miguel de Allende
,2110280004,Alimentos y bebidas,Cafe Ritual,Zaragoza no,Salvatierra Centro,Guanajuato,Salvatierra
,4110270049,Agencia de viajes,MUNDO VIAJES SALAMANCA,TECNICOS,INFONAVIT I,Guanajuato,Salamanca
,2110200122,Alimentos y bebidas,Starbucks Coffee Altacia,Blvd. Aeropuerto .,Cerrito de Jerez,Guanajuato,León
,2110075943,Alimentos y bebidas,Starbucks Coffee Celaya Campestre,Blvd. Adolfo López Mateos .,Jardines de Celaya 1a Secc,Guanajuato,Celaya
,4110200901,Agencia de viajes,TU DESTINO,VALLE DEL MEZQUITAL,VALLE DEL CAMPESTRE,Guanajuato,León
,4110200893,Agencia de viajes,Travelet,Tabachin del Valle .,Valle de León ,Guanajuato,León
,4110200912,Agencia de viajes,Nippon x japon,BOULEVARD ADOLFO LOPEZ MATEOS,Julian de obregon,Guanajuato,León
,4110200930,Agencia de viajes,Xplor Agencia de Viajes,MONTE CATEDRAL,CUMBRES DE LA PRADERA,Guanajuato,León
,2110030020,Alimentos y bebidas,CENTANNI,Canal,San Miguel de Allende Centro,Guanajuato,San Miguel de Allende
,2110030027,Alimentos y bebidas,SAN FRANCISCO STEAK HOUSE,SAN FRANCISCO,San Miguel de Allende Centro,Guanajuato,San Miguel de Allende
,4110200620,Agencia de viajes,Terminal 10,Av. Panorama no,Panorama,Guanajuato,León
