review,Folio Solicitud,Tipo PST,Nombre Comercial,Calle,Colonia,Estado,Municipio
,2230057639,Alimentos y bebidas,Hilton Arena,"CARR. FED. 307, SUPERMANZANA 36",Cancún (Internacional de Cancún),Quintana Roo,Benito Juárez
,2230057638,Alimentos y bebidas,Bar Arena,"CARR. FED. 307, SUPERMANZANA 36",Cancún (Internacional de Cancún),Quintana Roo,Benito Juárez
,1230050479,Hospedaje,HOTEL COURTYARD CANCUN AIRPORT,LAGOS DEL SOL BLVD LUIS DONALDO COLOSIO,Cancún (Internacional de Cancún),Quintana Roo,Benito Juárez
,1230050480,Hospedaje,Waldorf Astoria Cancún,"CARR. FED. 307, SUPERMANZANA 36",Cancún (Internacional de Cancún),Quintana Roo,Benito Juárez
,31230080791,Guía de turistas,Fidel Crisologo Toscano Baños,Carretera Cancún-Tulum Km 256 . Lote 2,San Martín,Quintana Roo,Solidaridad
,31230040361,Guía de turistas,Graciela Isabel Balam Ceballos,Avenida Benito Juarez,Colonia David G. Gutierrez Ruiz,Quintana Roo,Othón P. Blanco
,33230050016,Parque temático,Mimcun,Boulevard Kukulkan 12.5,Plaza la Isla Zona Hotelera Mza 52 Lote 18,Quintana Roo,Benito Juárez
,4230051749,Agencia de viajes,Team Travel Advixors,Av. de la Luna . 0,SM 44,Quintana Roo,Benito Juárez
,31230050817,Guía de turistas,Nicolas Gerardo Martinez Martinez,"Calle Chichen Itza,",Región 92,Quintana Roo,Benito Juárez
,4230051760,Agencia de viajes,CyC Travel,Avenida Isla Contoy Lt 0,"Pseos del Mar Smza 249, Mza 567",Quintana Roo,Benito Juárez
,31230080804,Guía de turistas,Marco Antonio Zuñiga Gonzalez,Circuito Sofia .,Residencial Marsella,Quintana Roo,Solidaridad
,31230050826,Guía de turistas,Jesús Alberto Canul Hau,Calle Hacienda Cuzama s/n/,Fraccionamiento Haciendas del Caribe,Quintana Roo,Benito Juárez
,31230080803,Guía de turistas,Manuel Hilario Pedroza Escobar,Calle Flor de Cirvelo s/n,Privada Paseo Ibiza,Quintana Roo,Solidaridad
,1230080285,Hospedaje,Hotel Brisas 5 Av,Ave., Centro de Playa del Carmen,Quintana Roo,Solidaridad
,2230057572,Alimentos y bebidas,Starbucks Coffee Cun 2626,Carretera Cancun Chetumal 22,Cancún (Internacional de Cancún),Quintana Roo,Benito Juárez
,31230050832,Guía de turistas,Gabriela Alejandra Recio Torres,Ave Nichupté y Calle Zacatal  Lt,Torres del Bosque Smza 51,Quintana Roo,Benito Juárez
,1230050392,Hospedaje,Extended Suites,Av. Cumbres .,Supermanzana 299,Quintana Roo,Benito Juárez
,4230051764,Agencia de viajes,MY CARIBBEAN TRIPS,AVENIDA BONAMPAK MZ,SUPERMANZANA 6A,Quintana Roo,Benito Juárez
,31230050458,Guía de turistas,Sergio Gomez Castellanos,Retor Piña .,Tierra Maya,Quintana Roo,Benito Juárez
,2230057433,Alimentos y bebidas,Starbucks Coffee Malecon las Americas ,Av. Bonampak S/N Lt,Supermanzana 6a,Quintana Roo,Benito Juárez
,2230057431,Alimentos y bebidas,Starbucks Coffee Banampak 77,Av. Bonampak ,Supermanzana 3 Centro,Quintana Roo,Benito Juárez
,2230057432,Alimentos y bebidas,Starbucks Coffee Plaza Cumbres Cancun,Blvd. Luis Donaldo Colosio S/N Mz,Supermanzana 299,Quintana Roo,Benito Juárez
,4230081664,Agencia de viajes,Estilo Riviera Maya,Palma Canaria,Palmas II,Quintana Roo,Solidaridad
,31230050808,Guía de turistas,Wenceslao Lechuga Lechuga,Av. Ixtepec C,"Smza 200, Mza 133, Lt 1",Quintana Roo,Benito Juárez
,31230080793,Guía de turistas,Saúl Rodríguez Macias,Calle Garza Marina s/n,Fracc. Pescadores Playa del Carmen,Quintana Roo,Solidaridad
,4230051741,Agencia de viajes,TF Travel Future ,Av. Acanceh Mnz.,Supermanzana ,Quintana Roo,Benito Juárez
,4230081667,Agencia de viajes,Caribbean Tours México,Carretera Cancún- Tulum 307 . 45,Fracc. El Tigrillo,Quintana Roo,Solidaridad
,4230051742,Agencia de viajes,CS Destinations,Calle Laguna de Bacalar Lt,"Reg. 103, mza 1 Infonavit",Quintana Roo,Benito Juárez
,31230080794,Guía de turistas,Leilani Garcia Peralta,Calle,Forjadores Playa del Carmen,Quintana Roo,Solidaridad
,2230090019,Alimentos y bebidas, Ultramar,"Ctra. Fed. 30, 248 868, Fracc. II, Lte. 01 Nte. Chemuyil",Akumal,Quintana Roo,Tulum
,2230090020,Alimentos y bebidas, Maratea,"Ctra. Fed. 307, 248 868, Fracc. II, Lte. 01 Nte. Chemuyil",Akumal,Quintana Roo,Tulum
,2230090021,Alimentos y bebidas, Chiringuito 1,"Ctra. Fed. 307, 248 868, Fracción II, Lte. 01 Nte. Chemuyil",Akumal,Quintana Roo,Tulum
,2230090022,Alimentos y bebidas, Chiringuito 4,"Ctra. Fed. 307 248 868, Fracc. II, Lte. 01 Nte. Chemuyil",Akumal,Quintana Roo,Tulum
,2230090023,Alimentos y bebidas, Aqua club,Ctra. Fed. 307 Fracc. II Lte 01 Nte Chemuyil,Akumal,Quintana Roo,Tulum
,2230090024,Alimentos y bebidas, Autor,"Ctra. Fed. 307, 248 868, Fracc. II, Lte. 01 Nte. Chemuyil",Akumal,Quintana Roo,Tulum
,2230090025,Alimentos y bebidas, Chiringuito 3,"Ctra. Fed. 307, 248 868, Fracc. II, Lte. 01 Nte. Chemuyil",Akumal,Quintana Roo,Tulum
,2230090026,Alimentos y bebidas,Cafetal,"Ctra. Fed. 307, 248 868, Fracción II, Lte. 01 Nte. Chemuyil",Akumal,Quintana Roo,Tulum
,022300969a57a,Alimentos y bebidas,Chaack Bar,Ctra. Fed. 307,Akumal,Quintana Roo,Tulum
,11230050044,Arrendadora de autos,Xotics Car Rental,Boulevard Kukulcan 9 . 5B  Secc .A,Zona Hotelera,Quintana Roo,Benito Juárez
,31230080805,Guía de turistas,Luis Alberto Hau Delgado,Calle,Paraiso del Carmen Mza 49,Quintana Roo,Solidaridad
,31230010131,Guía de turistas,Daniel Secundino Padilla Villena,Ave.,Emiliano Zapata,Quintana Roo,Cozumel
,31230010132,Guía de turistas,Rodolfo Valdes Moreno,Calle,CTM Cozumel,Quintana Roo,Cozumel
,31230050837,Guía de turistas,Raul Ricardo Corona Grajales,Calle Eclipse .,Smza 20,Quintana Roo,Benito Juárez
,31230020021,Guía de turistas,Margarita Chimal Caamal,Carrera Federal Tampak Chetumal-Mérida,Poblado Chunhuhub,Quintana Roo,Felipe Carrillo Puerto
,31230080605,Guía de turistas,Mario García Cruz,1A CERRADA MZ 82 LT 1A,Quintas del Carmen,Quintana Roo,Solidaridad
,31230080553,Guía de turistas,SOPHIE ROSE MARIE CAMILLE CHAINE,Av 45 entre 22 y 24 Mz13 L13,Gonzalo Guerrero,Quintana Roo,Solidaridad
,4230081663,Agencia de viajes,Estilo Riviera Maya,Calle Palma Canaria,Palmas II,Quintana Roo,Solidaridad
,4230051703,Agencia de viajes,VIAJETASTIC,MZ,SM 47,Quintana Roo,Benito Juárez
,31230010122,Guía de turistas,Pablo Antonio Palomo Díaz,Calle Fovissste .,Unidad Habitacional ,Quintana Roo,Cozumel
,31230050802,Guía de turistas,Fernando Mejorada Mota,Calle Palmera L,Smza 23 Mza 7,Quintana Roo,Benito Juárez
,4230050975,Agencia de viajes,Cancún Travel Company,Av. Xcaret Mz,Supermanzana 35,Quintana Roo,Benito Juárez
,2230030038,Alimentos y bebidas,Legends Sport Bar ,Carretera a Punta Sam 5.2,Zona Continental SM-2 M-9 ,Quintana Roo,Isla Mujeres
,2230057573,Alimentos y bebidas,Starbucks Coffee Cun 40335,Carretera Cancun Chetumal 22,Cancún (Internacional de Cancún),Quintana Roo,Benito Juárez
,2230057574,Alimentos y bebidas,Starbucks Coffee Cun 40420,Carretera Cancun Chetumal 22,Cancún (Internacional de Cancún),Quintana Roo,Benito Juárez
,2230057575,Alimentos y bebidas,Starbucks Coffee Cun 40444 F,Carretera Cancun Chetumal 22,Cancún (Internacional de Cancún),Quintana Roo,Benito Juárez
,1230080190,Hospedaje,Andaz Mayakoba,Carretera Federal Chetumal Puerto Juárez Km 298,Ejido Playa del Carmen,Quintana Roo,Solidaridad
,4230051774,Agencia de viajes,MJ Travels &Tours ,Privada Mallorca rte SM,Fraccionamiento Real de Valencia ,Quintana Roo,Benito Juárez
,2230080437,Alimentos y bebidas,Abolengo ,Avenida,Mza 35,Quintana Roo,Solidaridad
,1230080289,Hospedaje,Area 12,Calle,Mza 35 Playa del Carmen,Quintana Roo,Solidaridad
,2230080438,Alimentos y bebidas,La Vaquita,Calle,Mza 35 Playa del Carmen,Quintana Roo,Solidaridad
,2230080439,Alimentos y bebidas,Mandala,Calle,Smza 28,Quintana Roo,Solidaridad
,2230080440,Alimentos y bebidas,Santito Tun Tun,Calle,Mza 27 Playa del Carmen,Quintana Roo,Solidaridad
,4230051153,Agencia de viajes, SHELL CARIBBEAN TRAVEL,LA PAZ ,Supermanzana 50,Quintana Roo,Benito Juárez
,31230080476,Guía de turistas,Jelena Mariseva,Calle Capri ,Bali,Quintana Roo,Solidaridad
,2230057434,Alimentos y bebidas,Starbucks Coffee Aeropuerto Cancún Exterior ,Carr. Kilómetro,Cancún (Internacional de Cancún),Quintana Roo,Benito Juárez
,2230057435,Alimentos y bebidas,Starbucks Coffee Aeropuerto Cancún Satelite ,Carr. Cancún Chetumal Km 22,Cancún (Internacional de Cancún),Quintana Roo,Benito Juárez
,4230081659,Agencia de viajes,Freedom Experiences,Av. Paraíso del Carmen Mz.,Palmas Turquesa,Quintana Roo,Solidaridad
,1230050337,Hospedaje,Moon Palace Cancun,Carretera Federal KM 340,Cancún Centro,Quintana Roo,Benito Juárez
,1230050338,Hospedaje,Le Blanc Spa Resorts Cancún,Boulevard Kukulcan Km 10,Zona Hotelera,Quintana Roo,Benito Juárez
,1230049682,Hospedaje,HOTEL TIERRA MAYA,CARRETERA MAHAHUAL-XCALAK SN 54 MZA 00 LOTE 13,OTRA NO ESPECIFICADA EN EL CATALOGO,Quintana Roo,Othón P. Blanco
,34230090004,Spa,SPA TULUM,CARRETERA FEDERAL 307 CHETUMAL-CANCUN 250,AKUMAL,Quintana Roo,Tulum
,4230051740,Agencia de viajes,Cancun Luxury Vacations,calle xuencal .,supermanzana 59,Quintana Roo,Benito Juárez
,11230080015,Arrendadora de autos,Hertz,Av,Playa del Carmen,Quintana Roo,Solidaridad
,11230080014,Arrendadora de autos,Hertz,Plaza Paraíso  PB Av.,Playa del Carmen Centro,Quintana Roo,Solidaridad
,11230080013,Arrendadora de autos,Hertz,Av. Juárez  entre,Playa del Carmen Centro,Quintana Roo,Solidaridad
,11230090007,Arrendadora de autos,Hertz,Tulum local,Tulum Centro,Quintana Roo,Tulum
,11230050043,Arrendadora de autos,Firefly ,Zona Cancún de Arrendadoras,Zona Hotelera,Quintana Roo,Benito Juárez
,11230040002,Arrendadora de autos,Firefly ,Prolongación Av. Revolución,Estatuto Jurídico (FOVISSSTE 5a Etapa),Quintana Roo,Othón P. Blanco
,1230019824,Hospedaje,Hotel Puerto Libre ,Av. Rafael E. Melgar .,Centro ,Quintana Roo,Cozumel
,2230080429,Alimentos y bebidas,Restaurante Liverpool Playa del Carmen,Carretera Federal Chetumal Puerto Juárez Mz.356 288,Ejidal,Quintana Roo,Solidaridad
,31230080592,Guía de turistas,GABRIELA FIGUEROA DE LA CRUZ,Gladiolas,Misión Las Flores,Quintana Roo,Solidaridad
,1230109676,Hospedaje,Hotel Los Aluxes Bacalar,Costera,Bacalar ,Quintana Roo,Bacalar
,27230050085,Agencia integradora de servicios,Terramar,Privada Paseo Salamanca .,"Gran Santa Fe Smza 316, Mza 01 ",Quintana Roo,Benito Juárez
,31230050833,Guía de turistas,Raúl Liborio Preciado Pérez,Circuito Aponwao Lote,"Quintas Kanavayen Smza 320, Mza 91",Quintana Roo,Benito Juárez
,4230051767,Agencia de viajes,Yacht Site,Blvd. Kukulkan .,Zona Hotelera,Quintana Roo,Benito Juárez
,4230051775,Agencia de viajes,Ruta Kukulkan,Calle Ceris .,"Smza 55, Mza 14 L1 Residencial Porto Bello",Quintana Roo,Benito Juárez
,4230051776,Agencia de viajes,Visión Tropical,Cerrada Monte Kalamua .,Smza 255 Vista Real II,Quintana Roo,Benito Juárez
,31230010133,Guía de turistas,Herbert Ariel Cruz Canto,,Taxistas y Martillos,Quintana Roo,Cozumel
,4230051691,Agencia de viajes,Ha Azul Travel,Circuito Torre Vieja .,"Fracc. Gran Santa Fe  Smza 323, Mza 11, Lt 02",Quintana Roo,Benito Juárez
,5230050176,Transportadora turística,Capitán Hook ,Blvr. Kukulkan Mz.,Zona Hotelera ,Quintana Roo,Benito Juárez
,31230050793,Guía de turistas,Antonieta Margarita Perry Sánchez,Cabo Catoche .,S.M. 32,Quintana Roo,Benito Juárez
,31230040027,Guía de turistas,CONCEPCION FRINE GARCIA TRUJILLO,"Antonio Handal, Condominio Orquideas",El Encanto,Quintana Roo,Othón P. Blanco
,31230050483,Guía de turistas,IVAN AURELIO RODRIGUEZ PEREZ,Avenida 10,Luis Donaldo Colosio,Quintana Roo,Solidaridad
,31230050820,Guía de turistas,Jonathan Daniel Calzada Santos,Calle Anayazin Lt,"Smza 255, Mza 47 Fracc. Paseo Nikte",Quintana Roo,Benito Juárez
,4230081679,Agencia de viajes,Top Tips ,Cerrada Paseo del Cileo,Los Olivos ,Quintana Roo,Solidaridad
,31230050821,Guía de turistas,Tomas Martínez Miguel,Calle,Región 234,Quintana Roo,Benito Juárez
,31230040363,Guía de turistas,Diego Armando Mex Hernández,Calle Juan de la Barrera .,Primera Legislatura  Chetumal,Quintana Roo,Othón P. Blanco
,31230010123,Guía de turistas,Miguel Ángel Tamayo León,Av. Fco J. Mujica .,Adolfo López Mateos ,Quintana Roo,Cozumel
,35230050042,Tour operador,Oasis The Leisure Club,Boulevard Kukulcan 6.5,Zona Hotelera Lt 1,Quintana Roo,Benito Juárez
,1230050413,Hospedaje,Hotel Presidente Intercontinental Cancún ,Blvd. Kukulkan,Zona Hotelera,Quintana Roo,Benito Juárez
,31230080559,Guía de turistas,Omar Orendain Benavidez,Calle Camelia Selvanova Coto 3B,La Toscana,Quintana Roo,Solidaridad
,4230051650,Agencia de viajes,Ultramar,Ave. José López Portillo,Supermanzana 84,Quintana Roo,Benito Juárez
,31230040364,Guía de turistas,Kitzia Astrid Corona Valencia,Privada Costa Maya s/n,Puerto Costa Maya -  Mahahual,Quintana Roo,Othón P. Blanco
,4230051777,Agencia de viajes,Viajes Veva,Calle,Rodriguez Alcaine ,Quintana Roo,Benito Juárez
,31230080813,Guía de turistas,María de Jesús Mata Poceros,Ave. Flor de che Buena .,Fraccionamiento Real Ibiza,Quintana Roo,Solidaridad
,31230080814,Guía de turistas,Edgar Adrian Luna Ramos,Cerrada Zapote .,Privada Los Olivos,Quintana Roo,Solidaridad
,33230050015,Parque temático,Luchatitlan,Boulevard Kukulcan 12.5,"Zona Hotelera Int. Locales B18, B18A y B31 Mza 52 Lt 18-10",Quintana Roo,Benito Juárez
,27230050064,Agencia integradora de servicios,A Viajar con SDT Travel,Av. 135,Supermanzana 320,Quintana Roo,Benito Juárez
,4230080283,Agencia de viajes,Peace & Love Travels By Fraveo,Priv. Farallón de Honduras .,Playa del Sol,Quintana Roo,Solidaridad
,4230051731,Agencia de viajes,Tropica Destination,Privada Jacaranda .,Uva de Mar Reg. 518,Quintana Roo,Benito Juárez
,2230010084,Alimentos y bebidas,Anémona de Mar Beach Club,Carretera Costera Sur 27,Punta Sur,Quintana Roo,Cozumel
,31230080795,Guía de turistas,Francisco Jeronimo Basilio Calatayud,Avenida C.T.M. Privada Deia .,Fracc. Real Ibiza,Quintana Roo,Solidaridad
,2230057682,Alimentos y bebidas,CAFETTO,BLVD KUKULCAN 14.5 MZA 53 LOTE 40,ZONA HOTELERA,Quintana Roo,Benito Juárez
,2230057681,Alimentos y bebidas,HEALTHY,BLVD KUKULCAN 14.5 MZA 53 LOTE 40,ZONA HOTELERA,Quintana Roo,Benito Juárez
,34230050028,Spa,ROCK SPA,BLVD KUKULCAN 14.5 MZA 53 LOTE 40,ZONA HOTELERA,Quintana Roo,Benito Juárez
,2230057680,Alimentos y bebidas,SMASH,BLVD KUKULCAN 14.5 MZA 53 LOTE 40,ZONA HOTELERA,Quintana Roo,Benito Juárez
,2230057679,Alimentos y bebidas,ROOM SERVICE,BLVD KUKULCAN 14.5 MZA 53 LOTE 40,ZONA HOTELERA,Quintana Roo,Benito Juárez
,4230051744,Agencia de viajes,Orate Travels,Calle 30 A Javier Rojo Gómez,Supermanzana 516,Quintana Roo,Benito Juárez
,31230080583,Guía de turistas,JENNY STEFHANIE VARELA DIAZ ,FLOR MAYA,Misión Las Flores,Quintana Roo,Solidaridad
,2230057565,Alimentos y bebidas,Sonora Grill ,Blvd. Kukulkan 12.5,Zona Hotelera,Quintana Roo,Benito Juárez
,1230050498,Hospedaje,City Express by Marriott Cancún Aeropuerto,Blvd. Luis Donaldo Colosio Lt. 0,Santa Anna (Supermanzana 301),Quintana Roo,Benito Juárez
,1230050233,Hospedaje,Sun Palace,Blvd. Kukulkan 67 2A ETA,Zona Hotelera,Quintana Roo,Benito Juárez
,4230051778,Agencia de viajes,Ruta Kukulkan,Calle Porto Ceris .,"Smza 50, Lote 1",Quintana Roo,Benito Juárez
,2230090043,Alimentos y bebidas,Vela Norte,Carretera Federal 307 Reforma Agraria Puerto Juárez ,Ciudad Chemuyil,Quintana Roo,Tulum
,2230090042,Alimentos y bebidas,La Luce,CARRETERA FEDERAL 307 SUPERMANZANA 36,Cancún (Internacional de Cancún),Quintana Roo,Benito Juárez
,2230090041,Alimentos y bebidas,Vela Sur,CARRETERA FEDERAL 307 REFORMA AGRARIA PUERTO JUÁREZ,Ciudad Chemuyil,Quintana Roo,Tulum
,1230090078,Hospedaje,Hilton Tulum All - Inclusive Resort,Carretera Federal 307 Reforma Agraria Puerto Juárez ,Ciudad Chemuyil,Quintana Roo,Tulum
,4230010038,Agencia de viajes,FANTASY TRAVEL EXPERTS,Ave. 20 Sur,Andrés Q. Roo,Quintana Roo,Cozumel
,2230080246,Alimentos y bebidas, Restaurante Kotatsu,Prolongación 5ta Avenida Mzn 20 Lote 6,Playa del Carmen Centro,Quintana Roo,Solidaridad
,4230051245,Agencia de viajes,ARAMACAO TRAVEL MEXICO,Calle 40 Nuevos Horizontes Mzna 46 Lote 13,Supermanzana 93,Quintana Roo,Benito Juárez
,4230051692,Agencia de viajes,Altavista Club,Av. Kohunlich,"Smza 46, Mza 10, Local 24",Quintana Roo,Benito Juárez
,4230051712,Agencia de viajes,ROLY CARLY ALL ABOARD,CANCUN LEONA  VICARIO MZ,MALANTIAL,Quintana Roo,Benito Juárez
,4230051704,Agencia de viajes,WONGA ADVENTURE TOURS,Avenida la rioja manzana,Supermanzana 319,Quintana Roo,Benito Juárez
,31230080781,Guía de turistas,VICTOR MANUEL AVILA VALDEZ,CERRADA ECUADOR,Mundo Habitat,Quintana Roo,Solidaridad
,31230080688,Guía de turistas,Fabricio Garcia Castillo ,Quetzal,Maya Pax,Quintana Roo,Tulum
,31230050733,Guía de turistas,Christian Edgar Dueñas Vilchis,Crucero de las Ruinas,Villas Tulum,Quintana Roo,Tulum
,31230050809,Guía de turistas,Oscar Humberto Vargas de la Cruz,Av. Playa Paraíso .,Fracc. Villas Cancún,Quintana Roo,Benito Juárez
,31230050810,Guía de turistas,Javier Ruben Arias Galaviz,Calle Palmeras .,Smza 23 Depto.9,Quintana Roo,Benito Juárez
,1230030090,Hospedaje,Hotel Xbulu-Ha,Av. Vicente Guerrero L.0,Centro ,Quintana Roo,Isla Mujeres
,31230050500,Guía de turistas,ROBERTO CARLOS SALAYA GOMEZ,CALLE 114,Supermanzana 235,Quintana Roo,Benito Juárez
,31230050828,Guía de turistas,Arkadii Tokmakov,Privada Pinzon .,Smza 253,Quintana Roo,Benito Juárez
,31230050659,Guía de turistas,MIGUEL ANGEL PEREZ CHACON,Paseo Bilbao sur,Playa del Carmen Centro,Quintana Roo,Solidaridad
,31230050834,Guía de turistas,Alejandro Tellez Rivera ,Calle,SM 210 MZ 16,Quintana Roo,Benito Juárez
,4230090010,Agencia de viajes,Consorcio Turístico Dusay ,"Carretera Fed. Cancún- Tulum- Pto Aventuras, 256",Zona Federal Akumal,Quintana Roo,Tulum
,1230050472,Hospedaje,Hotel Krystal Urban Cancún ,Avenida Sayil SMZ 4,Cancún Centro,Quintana Roo,Benito Juárez
,31230050673,Guía de turistas,LUIS ANTONIO GUTIERREZ RODRIGUEZ,Caoba,Jardines del Sur,Quintana Roo,Benito Juárez
,8230050015,Operadora de marina turística,Marina Hacienda del Mar,"Carretera Puerto Juárez - Punta Sam, Km 1.5","Smza 86, Mza 02, Lt 28 Sección Marina",Quintana Roo,Benito Juárez
,31230080771,Guía de turistas,Daniel Henry Pérez,Calle,Mza 21 N Ejido Playa del Carmen,Quintana Roo,Solidaridad
,3230040002,Tiempos compartidos,Hotel Explorean Kohunlich,RUINAS KOHUNLICH KM 5.65,Chetumal Centro,Quintana Roo,Othón P. Blanco
,1230030088,Hospedaje,CASA PARAISO,CALLE CARRETERA PERIMETRAL AL GARRAFON .0,SUPERMANZANA 04,Quintana Roo,Isla Mujeres
,1230030089,Hospedaje,ESTRELLA DE MAR CONDO 103,AV. JUAREZ .,CENTRO,Quintana Roo,Isla Mujeres
,4230081668,Agencia de viajes,Magusa Travel,Privada Rocar .,Fracc. Real Ibiza,Quintana Roo,Solidaridad
,2230057563,Alimentos y bebidas, Puerto Madero,Boulevard  Kukulcan Km 14.1,Zona Hotelera,Quintana Roo,Benito Juárez
,4230051768,Agencia de viajes,Ba-ttuta Viajes ,Av. Coba .,Centro ,Quintana Roo,Benito Juárez
,4230051773,Agencia de viajes,Vacun Vacations DMC ,Tucanes .,Región 41,Quintana Roo,Benito Juárez
,2230057691,Alimentos y bebidas,Flor De Sal ,Boulevard Kukulkan 10.5 Lt. 14,Zona Hotelera ,Quintana Roo,Benito Juárez
,2230057690,Alimentos y bebidas,Taco Grill-Munchies,Boulevard Kukulcan 10.5 LT14,Zona Hotelera,Quintana Roo,Benito Juárez
,2230057692,Alimentos y bebidas,Juice Bar ,Boulevard Kukulkan 10.5 Lt. 14,Zona Hotelera ,Quintana Roo,Benito Juárez
,31230050526,Guía de turistas,ANDRES FERNANDO MANRIQUE LUGO,62 Colonia Bugambilias,Supermanzana 210,Quintana Roo,Benito Juárez
,2230057677,Alimentos y bebidas,WANDER,Boulevard Kukulcán,Zona Hotelera,Quintana Roo,Benito Juárez
,2230090040,Alimentos y bebidas,Noriku,CARRETERA FEDERAL 307 REFORMA AGRARIA PUERTO JUÁREZ,Ciudad Chemuyil,Quintana Roo,Tulum
,2230090039,Alimentos y bebidas,Maxal,CARRETERA FEDERAL 307 REFORMA AGRARIA PUERTO JUÁREZ,Ciudad Chemuyil,Quintana Roo,Tulum
,2230090038,Alimentos y bebidas,Auma,CARRETERA FEDERAL 307 REFORMA AGRARIA PUERTO JUÁREZ,Ciudad Chemuyil,Quintana Roo,Tulum
,2230090037,Alimentos y bebidas,Lobby Bar,CARRETERA FEDERAL 307 REFORMA AGRARIA PUERTO JUÁREZ,Ciudad Chemuyil,Quintana Roo,Tulum
,2230090036,Alimentos y bebidas,Azulinda,CARRETERA FEDERAL 307 REFORMA AGRARIA PUERTO JUÁREZ,Ciudad Chemuyil,Quintana Roo,Tulum
,2230090035,Alimentos y bebidas,Pool Bar,CARRETERA FEDERAL 307 REFORMA AGRARIA PUERTO JUÁREZ,Ciudad Chemuyil,Quintana Roo,Tulum
,2230090034,Alimentos y bebidas,Pool Bar,CARRETERA FEDERAL 307 REFORMA AGRARIA PUERTO JUÁREZ,Ciudad Chemuyil,Quintana Roo,Tulum
,2230090033,Alimentos y bebidas,Bar,CARRETERA FEDERAL 307 REFORMA AGRARIA PUERTO JUÁREZ,Ciudad Chemuyil,Quintana Roo,Tulum
,2230090032,Alimentos y bebidas,Churrería,CARRETERA FEDERAL 307 REFORMA AGRARIA PUERTO JUÁREZ,Ciudad Chemuyil,Quintana Roo,Tulum
,2230090031,Alimentos y bebidas,Seasalt,CARRETERA FEDERAL 307 REFORMA AGRARIA PUERTO JUÁREZ,Ciudad Chemuyil,Quintana Roo,Tulum
,2230090030,Alimentos y bebidas,Cocomar Ceviche,CARRETERA FEDERAL 307 REFORMA AGRARIA PUERTO JUÁREZ,Ciudad Chemuyil,Quintana Roo,Tulum
,31230050676,Guía de turistas,JULIAN ALBERTO GONZALEZ MARTINEZ,"AV. INST POLITECNICO NACIONAL, ARBOLEDAS 2",Supermanzana 504,Quintana Roo,Benito Juárez
,2230057678,Alimentos y bebidas,Distribuidora Exoticas y Tropicales del Caribe S.A. de C.V.,Calle,"Región 95, Mza 114",Quintana Roo,Benito Juárez
