review,Folio Solicitud,Tipo PST,Nombre Comercial,Calle,Colonia,Estado,Municipio
,2190397360,Alimentos y bebidas,EL CAFE EN LA ALAMEDA,AVENIDA JOSE MARIA PINO SUAREZ,Monterrey Centro,Nuevo León,Monterrey
,4190391018,Agencia de viajes,ExceL Tours Brisas ,Privada Alhambra .,La Alhambra,Nuevo León,Monterrey
,4190391087,Agencia de viajes,Excel Tours LoVi,Enrique Granados,Colinas de San Jerónimo,Nuevo León,Monterrey
,4190480782,Agencia de viajes,Viajes Doble G ,Clavel,Mision de Sta Catarina,Nuevo León,Santa Catarina
,4190391305,Agencia de viajes,EGC Run & Travel ,Barcelona,Las Torres,Nuevo León,Monterrey
,4190061006,Agencia de viajes,GAMI Agencia de Viajes ,PLAN DE AYUTLA,REFORMA 2° SECTOR ,Nuevo León,Apodaca
,2190467262,Alimentos y bebidas,Starbucks Coffee Plaza Fiesta Anahuac,Manuel L. Barragán .,Residencial Anáhuac,Nuevo León,San Nicolás de los Garza
,2190060016,Alimentos y bebidas,Starbucks Coffee Aeropuerto Mty,Carr. Miguel Alemán Km 24 PB LCR02,Ciudad Apodaca Centro,Nuevo León,Apodaca
,4190391240,Agencia de viajes,Lorenza Travels,Juan Álvarez .,Centro,Nuevo León,Monterrey
,2190397382,Alimentos y bebidas,LA CASA DE TIMOTEO,Avenida Real Cumbres,Real Cumbres,Nuevo León,Monterrey
,4190391249,Agencia de viajes,NEKURA,Avenida Morones Prieto,Nuevas Colonias,Nuevo León,Monterrey
,2190060050,Alimentos y bebidas,BAR TEQUILA PATRON,CARRETERA MIGUEL ALEMAN,CIUDAD APODACA CENTRO,Nuevo León,Apodaca
,2190060049,Alimentos y bebidas,WELLNESS HOLESOME FOODS THE MERA WAY,CARRETERA MIGUEL ALEMAN,CIUDAD APODACA CENTRO,Nuevo León,Apodaca
,2190060048,Alimentos y bebidas,GUYS BURGER JOINT,CARRETERA MIGUEL ALEMAN,CIUDAD APODACA CENTRO,Nuevo León,Apodaca
,2190060047,Alimentos y bebidas,PETIT GOURMET,CARRETERA MIGUEL ALEMAN,CIUDAD APODACA CENTRO,Nuevo León,Apodaca
,2190060046,Alimentos y bebidas,MAISON KAYSER,CARRETERA MIGUEL ALEMAN,CIUDAD APODACA CENTRO,Nuevo León,Apodaca
,11190060003,Arrendadora de autos,Hertz,Carretera Miguel Alemán .24,Ciudad Apodaca Centro,Nuevo León,Apodaca
,11190060002,Arrendadora de autos,Hertz,Carretera Miguel Alemán .24 Cabina Estacionamiento,Ciudad Apodaca Centro,Nuevo León,Apodaca
,11190390002,Arrendadora de autos,Hertz,Hotel Sheraton Ambassador,Monterrey Centro,Nuevo León,Monterrey
,11190190002,Arrendadora de autos,Hertz,Av. Lázaro Cárdenas,Ampliación Valle del Mirador,Nuevo León,San Pedro Garza García
,11190060004,Arrendadora de autos,DOLLAR,Carretera Miguel Alemán 24,Ciudad Apodaca Centro,Nuevo León,Apodaca
,4190461038,Agencia de viajes,ITRAVEL MX,Av. Unuversidad,Valle Real 1250 Local 206,Nuevo León,San Nicolás de los Garza
,4190461037,Agencia de viajes,CLICK TRAVEL GO BY FRAVEO,REIMS,Montecarlo ,Nuevo León,San Nicolás de los Garza
,4190391256,Agencia de viajes,KL Paradise Travel,Medallones .,Alfonso Reyes,Nuevo León,Monterrey
,2190197361,Alimentos y bebidas,ZATZIKI,CALZADA DEL VALLE,Del Valle,Nuevo León,San Pedro Garza García
,4190190720,Agencia de viajes,TERRA NOSTRA OPERADORA DE VIAJES,RIO GRIJALVA,Del Valle,Nuevo León,San Pedro Garza García
,2190197354,Alimentos y bebidas,Restaurante Safi Metropólitan,Avenida Lázaro Cárdenas,Del Valle Oriente,Nuevo León,San Pedro Garza García
,4190460147,Agencia de viajes,Exodo Viajes y Tours,Granate .,Cuauhtémoc,Nuevo León,San Nicolás de los Garza
,4190391209,Agencia de viajes,Sky Hunter,Av. Matehuala .,Mitras Centro,Nuevo León,Monterrey
,4190391289,Agencia de viajes,EUROCUBA TRAVEL,Avenida Eugenio Garza Sada,Contry,Nuevo León,Monterrey
,4190460918,Agencia de viajes,MASAHI TOURS ,CALLE BOGOTÁ,Valle Del Nogalar,Nuevo León,San Nicolás de los Garza
,4190390877,Agencia de viajes,Viajes Eurodreams,1a Avenida,Las Cumbres,Nuevo León,Monterrey
,4190260867,Agencia de viajes,ADOHA TRAVEL,Del Vale,Del Valle,Nuevo León,San Pedro Garza García
,4190391239,Agencia de viajes,ERRE TOURS,AVENIDA SAN JERONIMO,SAN JERONIMO,Nuevo León,Monterrey
,4190391242,Agencia de viajes,Travelus,Forencio Antillón Edif.,Cond. Constitución ,Nuevo León,Monterrey
,4190060823,Agencia de viajes,Zafiro Tours Viajes Concordia,Serpentario ,Cosmópolis,Nuevo León,Apodaca
,4190460218,Agencia de viajes,NEO TURISTIKA,Av. Diego Diaz de Berlanga .,Bosques de Anáhuac,Nuevo León,San Nicolás de los Garza
,4190391204,Agencia de viajes,Inturmex ,Calzada San Pedro ,Miravalle,Nuevo León,Monterrey
,4190390989,Agencia de viajes,TURVID,PASEO DE LA REFORMA,Ciudad Satélite,Nuevo León,Monterrey
,4190391024,Agencia de viajes,Excel Tours TravelMx,Carretera Nacional .,Palmares Residencial,Nuevo León,Monterrey
,4190190722,Agencia de viajes,Viajes Le Grand,Av. Bosques del Valle .,Bosques del Valle,Nuevo León,San Pedro Garza García
,35190330002,Tour operador,Tour Operadora Linares Pueblo Mágico,Allende Sur No.,Linares Centro,Nuevo León,Linares
,4190391286,Agencia de viajes,Agencia de Viajes Turismo Blanca,NARDO,MODERNA,Nuevo León,Monterrey
,4190461043,Agencia de viajes,TRAVELS GUEL,Mandarina,Gestemaní,Nuevo León,San Nicolás de los Garza
,1190390109,Hospedaje,Hotel 5a Avenida,Av. Madero .,Monterrey Centro,Nuevo León,Monterrey
,4190390763,Agencia de viajes,Viajes El Corte Inglés,Av. Hacienda Peñuelas,Cumbres las Palmas,Nuevo León,Monterrey
,4190390762,Agencia de viajes,Viajes El Corte Inglés,Lázaro Cárdenas ,Valle del Mirador,Nuevo León,Monterrey
,4190391237,Agencia de viajes,CUIN TRAVEL ,PASEO DE LOS CIPRESES,DEL PASEO RESIDENCIAL,Nuevo León,Monterrey
,4190261010,Agencia de viajes,ELITE AGENCIA DE VIAJES,A GONZALEZ,SANTA MARGARITA,Nuevo León,Guadalupe
,4190061011,Agencia de viajes,Maletas De Colores by Fraveo,Av. Jardines de San Andrés .,Jardines de San Andrés,Nuevo León,Apodaca
,4190061015,Agencia de viajes,Aventurina Agencia de Viajes,Granje,Ebanos Norte 5º Sector,Nuevo León,Apodaca
,4190391268,Agencia de viajes,ASERTUR,Av. Lázaro Cárdenas .,Del Paseo Residencial,Nuevo León,Monterrey
,4190391269,Agencia de viajes,To Travel ,Miguel Hidalgo y Costilla .,Centro ,Nuevo León,Monterrey
,4190391270,Agencia de viajes,Go Flying,Ura .,Barrio Estrella,Nuevo León,Monterrey
,4190061023,Agencia de viajes,Casanova Travel Group ,Nemesio Garcia Naranjo .,Moises Saenz,Nuevo León,Apodaca
,4190493221,Agencia de viajes,KALI TOURS,Benito Juárez,Los Fierros,Nuevo León,Santiago
,1190390183,Hospedaje,Hotel Plaza del Arco Express,Calzada Francisco I. Madero .,Monterrey Centro,Nuevo León,Monterrey
,4190461029,Agencia de viajes,Viajes Paraiso,Calle de la Troje,La Talaverna,Nuevo León,San Nicolás de los Garza
,4190090035,Agencia de viajes,Freedom Travel & Weddings,General Treviño esquina Abasolo,Centro,Nuevo León,Cadereyta Jiménez
,2190397366,Alimentos y bebidas,Starbucks Coffee,Av. Lázaro Cárdenas .,Valle del Mirador,Nuevo León,Monterrey
,4190493220,Agencia de viajes,Carrillo´s Tours ,Fres s .,Los Encinos ,Nuevo León,Santiago
,4190260958,Agencia de viajes,HELLO TRAVEL,Vista Regia,Lindavista,Nuevo León,Guadalupe
,4190310866,Agencia de viajes,Rubi Tours Agencia de Viajes,PASEO SAN AGUSTIN,Paseo Santa Fe,Nuevo León,Juárez
,4190190998,Agencia de viajes,WANDERLUST TRAVEL ,RIO MANZANARES,Del Valle,Nuevo León,San Pedro Garza García
,4190391288,Agencia de viajes,Tours y Viajes del Norte ,El Darién .,Villa Mitras ,Nuevo León,Monterrey
,4190260995,Agencia de viajes,Cecy Viajes con Magia,Jardines de Marbella no,Jardines de Andalucía,Nuevo León,Guadalupe
,4190260969,Agencia de viajes,Viajes Cavazos,La Huerta .,Hacienda San Miguel,Nuevo León,Guadalupe
,4190260979,Agencia de viajes,The Wander Co.,Embarcadero,Riberas del Río,Nuevo León,Guadalupe
,4190061009,Agencia de viajes,i-SALI VIAJES,MARTIN LUTHER KING,LOS AMARANTOS 2,Nuevo León,Apodaca
,4190180987,Agencia de viajes,Barrón Tours Monterrey ,Cumbre de Pavots .,Cumbres Andara ,Nuevo León,García
,4190211189,Agencia de viajes,Gismo Turismo by Fraveo,Circuito Río de la Plata .,Mirasur,Nuevo León,General Escobedo
,4190090028,Agencia de viajes,c travel,Marítn de Zavala,Cadereyta Jiménez Centro,Nuevo León,Cadereyta Jiménez
,4190440005,Agencia de viajes,Imperio Travel,Carretera Nacional .,Ciudad Sabinas Hidalgo Centro,Nuevo León,Sabinas Hidalgo
,4190391211,Agencia de viajes,Pruneda Tour Xperiences,Tamarindo .,Mirador del Parque,Nuevo León,Juárez
,4190261025,Agencia de viajes,We Trip ,Rio Duero .,Fraccionamiento Ribera de dos Rios,Nuevo León,Guadalupe
,4190043870,Agencia de viajes,Dam Travel Agency ,San Jofiel .,Fraccionamientos los Arcángeles ,Nuevo León,Allende
,4190480780,Agencia de viajes,Agencia de viajes Shalom ,Del Teatro,Privada de Santa Catarina  ,Nuevo León,Santa Catarina
,4190261009,Agencia de viajes,Mar Travels,Júpiter,Nueva Linda Vista,Nuevo León,Guadalupe
,4190211186,Agencia de viajes,Loeli Travels by Fraveo,Circuito Rio Missouri .,Fracc. Mirasur II,Nuevo León,General Escobedo
,4190061008,Agencia de viajes,Cid tours,de la gracia,los olivos residencial,Nuevo León,Apodaca
,4190391061,Agencia de viajes,Maybe Travel,Estatua de Zeus ,Arcos del Sol,Nuevo León,Monterrey
,4190061014,Agencia de viajes,Malaquita Agencia de Viajes,Haití,Nuevo Amanecer,Nuevo León,Apodaca
,4190261014,Agencia de viajes,Mawi Travels,Campo de los Jazmines,Bello Amanecer,Nuevo León,Guadalupe
,4190391259,Agencia de viajes,Enveria,Senda del triunfo,Villa Las Fuentes,Nuevo León,Monterrey
,4190190255,Agencia de viajes,"Operadora de Viajes Lomeli, S.A. de C.V.",Amazonas,Del Valle,Nuevo León,San Pedro Garza García
,4190260988,Agencia de viajes,109 OLAS TRAVEL,Av Plutarco Elias Calles,Azteca,Nuevo León,Guadalupe
,1190390145,Hospedaje,Hotel Fastos,Av. Colón,Monterrey Centro,Nuevo León,Monterrey
,2190397328,Alimentos y bebidas,Fastory Restaurant,Av. Colón,Monterrey Centro,Nuevo León,Monterrey
,1190390165,Hospedaje,HOTEL ANTARIS CINTERMEX,AVENIDA FUNDIDORA no,Obrera,Nuevo León,Monterrey
,32190390009,Operadora de aventura/naturaleza,EMOCION EXTREMA,DOLORES DEL RIO no.,Mirador de las Mitras,Nuevo León,Monterrey
,4190391260,Agencia de viajes,HISTORY ADVENTURE,C Retor,Burócratas Federales,Nuevo León,Monterrey
,4190043858,Agencia de viajes,DESTINY PLATINUM ,PRIV JUAREZ,Ciudad de Allende Centro,Nuevo León,Allende
,2190197319,Alimentos y bebidas,RESTAURANTE SIERRA MADRE BREWWING CO. VALLE,AVENIDA VASCONCELOS no,Valle Del Campestre,Nuevo León,San Pedro Garza García
,4190480778,Agencia de viajes,Aljazare Travel Agency Monterrey ,Villa Alta .,Villas del Mirador ,Nuevo León,Santa Catarina
,2190397255,Alimentos y bebidas,Los Arcos Restaurant,Avenida Ignacio Morones Prieto .,Sertoma,Nuevo León,Monterrey
,1190190039,Hospedaje,JW MARRIOTT MONTERREY ,AVENIDA DEL ROBLE,Valle Del Campestre,Nuevo León,San Pedro Garza García
,4190391287,Agencia de viajes,Sal 8 Travel ,Cerrada Vicenza,Colonia,Nuevo León,Monterrey
,4190043869,Agencia de viajes,Luna Tours,Ernesto Marroquin,Colinas de Allende,Nuevo León,Allende
,2190397272,Alimentos y bebidas,Starbucks Coffee,Av. Paseo de los Leones .,Cumbres Elite,Nuevo León,Monterrey
,4190391306,Agencia de viajes,Ely Travels ,Prolongación Alfonso Reyes,Condominio Torre Connexity ,Nuevo León,Monterrey
,4190191001,Agencia de viajes,I love Traveling Viajes Unicos,Paseo del Rosario,Ampliación Valle del Mirador,Nuevo León,San Pedro Garza García
,4190461035,Agencia de viajes,RORAIMA TRAVEL,FAUNO,Real Anáhuac,Nuevo León,San Nicolás de los Garza
,4190461039,Agencia de viajes,Zuite MX,Jesus Solis .,La Nogalera 3,Nuevo León,San Nicolás de los Garza
,4190211192,Agencia de viajes,GP Travel & Tours,Via Lucia .,Nuestra Señora de Fátima,Nuevo León,General Escobedo
,4190391281,Agencia de viajes,MEXCANUSA TRAVEL,Avenida Francisco I Madero,Mitras Centro,Nuevo León,Monterrey
,4190330004,Agencia de viajes,EXCEL TOURS LINARES CENTRO,Maria Matamoros,Centro,Nuevo León,Linares
,32190490004,Operadora de aventura/naturaleza,VEREDASKY,CARRETERA COLA DE CABALLO,Cieneguilla,Nuevo León,Santiago
,4190310868,Agencia de viajes,Dorian Travels,Lago de Mayran,Zirandaro,Nuevo León,Juárez
,2190397381,Alimentos y bebidas,Executive Lounge,Av. Fundadores,Valle del Mirador,Nuevo León,Monterrey
,1190390191,Hospedaje,Hilton Monterrey,Av. Fundadores,Valle del Mirador,Nuevo León,Monterrey
,2190397282,Alimentos y bebidas,Starbucks Coffee Plaza Real MTY,Av. Eleuterio González .,Jardines del Cerro,Nuevo León,Monterrey
,2190197298,Alimentos y bebidas,Starbucks Coffee Fiesta Plaza San Agustín ,Batallón de San Patricio .,Residencial San Agustín Primer Sector,Nuevo León,San Pedro Garza García
,2190260015,Alimentos y bebidas,Starbucks Coffee Av. Las Americas ,Av. Pintores Mexicanos .,Privadas de Contry,Nuevo León,Guadalupe
,2190467260,Alimentos y bebidas,Starbucks Coffee Citadel,Av. Rómulo Garza .,La Fe,Nuevo León,San Nicolás de los Garza
,2190197300,Alimentos y bebidas,Starbucks Coffee Tanarah MTY,Av. Vasconcelos .,Santa Engracia,Nuevo León,San Pedro Garza García
,2190397280,Alimentos y bebidas,Starbucks Coffee Revolución ,Av. Revolución .,Contry,Nuevo León,Monterrey
,2190397281,Alimentos y bebidas,Starbucks Coffee Plaza Cumbres,Av. Hacienda Peñuelas .,Residencial Cumbres,Nuevo León,Monterrey
,4190390717,Agencia de viajes,Operadora Turística Buenos Aires,Av. Fundiciónes .,Buenos Aires,Nuevo León,Monterrey
,2190197309,Alimentos y bebidas,Starbucks Coffee Main Entrance San Agustín,Batallón de San Patricio .,Residencial San Agustín Primer Sector,Nuevo León,San Pedro Garza García
,2190467264,Alimentos y bebidas,Starbucks Coffee Paseo La Fe,Av. Miguel Alemán .,La Talaverna,Nuevo León,San Nicolás de los Garza
,2190397295,Alimentos y bebidas,Starbucks Coffee Pabellón M ,Av. Juárez ,Monterrey Centro,Nuevo León,Monterrey
,2190060020,Alimentos y bebidas,Starbucks Coffee Sendero La Fe,Av. Miguel Alemán .,Parque Industrial Apodaca,Nuevo León,Apodaca
,2190397296,Alimentos y bebidas,Starbucks Coffee Bilbioteca ITESM,Av. Eugenio Garza Sada .,Instituto Tecnológico de Estudios Superiores de Monterrey,Nuevo León,Monterrey
,2190197310,Alimentos y bebidas,Starbucks Coffee Fashion Drive PB,Av. Diego Rivera .,Residencial San Agustín Primer Sector,Nuevo León,San Pedro Garza García
,2190060022,Alimentos y bebidas,Starbucks Coffee Aeropuerto Monterrey,"Blvd, Aeropuerto . Mza",Parque Industrial Milenium,Nuevo León,Apodaca
,2190197311,Alimentos y bebidas,Starbucks Coffee Corporativo XO,Calz. San Pedro .,Del Valle,Nuevo León,San Pedro Garza García
,2190397297,Alimentos y bebidas,Starbucks Coffee Colinas San Jerónimo,Blvd. Rogelio Cantú Gómez .,Colinas de San Jerónimo,Nuevo León,Monterrey
,2190197347,Alimentos y bebidas,RESTAURANTE NECTARWORKS ZAMBRANO,BATALLON DE SAN PATRICIO,Real de San Agustin,Nuevo León,San Pedro Garza García
,1190390184,Hospedaje,City Express by Marriott Monterrey Universidad ,Av. Alfonso Reyes ,Regina,Nuevo León,Monterrey
,4190461030,Agencia de viajes,Memories Travel,Av. Morenita Mía,Roble San Nicolás,Nuevo León,San Nicolás de los Garza
,4190460999,Agencia de viajes,LA SILLA TOURS ANAHUAC,AVE. MANUEL L. BARRAGAN,Anáhuac,Nuevo León,San Nicolás de los Garza
,1190470004,Hospedaje,ESTANCIA LOS WEROS,POTRERO CHICO no,Hidalgo Centro,Nuevo León,Hidalgo
,4190211168,Agencia de viajes,Fuga Viaggare,Calle Logroño,Topo Grande,Nuevo León,General Escobedo
,2190397388,Alimentos y bebidas,SUPER SALADS TEC WELLNESS,AVENIDA EUGENIO GARZA SADA,TECNOLÓGICO,Nuevo León,Monterrey
,4190391264,Agencia de viajes,BESTTRAVEL ,Justo José de Urquiza,San Martín,Nuevo León,Monterrey
,2190397387,Alimentos y bebidas,SUPER SALADS TEC CIAP,AVENIDA EUGENIO GARZA SADA,TECNOLÓGICO,Nuevo León,Monterrey
,4190390979,Agencia de viajes,EXCEL TOURS PRIME ,Paseo de los Leones ,Las Cumbres,Nuevo León,Monterrey
,4190391027,Agencia de viajes,EXCELTOURS CHEPEVERA,FRANCISCO GARZA SADA,Chepevera,Nuevo León,Monterrey
,4190060832,Agencia de viajes,www.detodotours.com,LAGO DE VALENCIA,Privadas de Santa Rosa,Nuevo León,Apodaca
,4190061027,Agencia de viajes,TREEPS AGENCIA DE VIAJES,N,Metroplex,Nuevo León,Apodaca
,4190493222,Agencia de viajes,Vyrsa Travel,Carretera Nacional 242,San Pedro,Nuevo León,Santiago
,2190060014,Alimentos y bebidas,Starbucks Coffee,Carr. Miguel Alemán 24 ,Ciudad Apodaca Centro,Nuevo León,Apodaca
,2190197292,Alimentos y bebidas,Starbucks Coffee,Circuito Frida Kahlo .,Del Valle Oriente,Nuevo León,San Pedro Garza García
,2190197293,Alimentos y bebidas,Starbucks Coffee,Batallón de San Patricio .,Residencial San Agustín Primer Sector,Nuevo León,San Pedro Garza García
,2190397375,Alimentos y bebidas,Starbucks Coffee,Ctra. Nal. Antiguo Cami a Villa de Santiago .,Las Diligencias,Nuevo León,Monterrey
,4190391258,Agencia de viajes,TRESE TRAVEL,AVENIDA EUGENIO GARZA SADA,LAS BRISAS,Nuevo León,Monterrey
,2190397389,Alimentos y bebidas,Restaurante Liverpool Monterrey Experiencia Gourmet,José Eleuterio González ,Vista Hermosa,Nuevo León,Monterrey
,4190391278,Agencia de viajes,Enjoy Mexico,Calz. San Pedro .,Plaza XO,Nuevo León,Monterrey
,1190469477,Hospedaje,Comfort Inn Monterrey Norte ,Av. Adolfo López Mateos,Constituyentes de Queretaro Sector 1,Nuevo León,San Nicolás de los Garza
,4190211030,Agencia de viajes,VUELTA AL MUNDO ,SANTA ALEJANDRA,Hacienda los Cantú,Nuevo León,General Escobedo
,4190191007,Agencia de viajes,GRIBEN TRAVEL,Pedro Infante,Hacienda Santa Clara,Nuevo León,Monterrey
,1190190037,Hospedaje,Holiday Inn Monterrey Valle,Av. Lázaro Cárdenas,Residencial San Agustín Primer Sector,Nuevo León,San Pedro Garza García
,4190390945,Agencia de viajes,Excel Tours Madeira ,Bretaña .,Cumbres Madeira,Nuevo León,Monterrey
,4190391236,Agencia de viajes,SÍ ACEPTO WEDDINGS,JOSÉ BENITEZ,OBISPADO,Nuevo León,Monterrey
,2190397367,Alimentos y bebidas,Starbucks Coffee,Escobedo .,Centro,Nuevo León,Monterrey
,2190480014,Alimentos y bebidas,Starbucks Coffee,Alfonso Reyes .,Vía Cordillera,Nuevo León,Santa Catarina
,2190197350,Alimentos y bebidas,Starbucks Coffee,Cto. Frida Khalo .,Del Valle Oriente,Nuevo León,San Pedro Garza García
,2190397368,Alimentos y bebidas,Starbucks Coffee,Av. Puerta De Hierro Lt.,Cumbres Gran Vía,Nuevo León,Monterrey
,2190397369,Alimentos y bebidas,Starbucks Coffee,Carr Nacional ,La Estanzuela (F-45),Nuevo León,Monterrey
,4190461033,Agencia de viajes,Vlinder Travel,El Cercado,Inf. Los Angeles 5o. Sector,Nuevo León,San Nicolás de los Garza
,4190130001,Agencia de viajes,VAMONOS DE ROLL TOURS,HIDALGO,China,Nuevo León,China
,4190060848,Agencia de viajes,Alanis Tours by Fraveo ,Huinal San Miguel ,Acanto Residencial,Nuevo León,Apodaca
,4190060850,Agencia de viajes,Nordian By FraVEO,Chopin,Los Robles,Nuevo León,Apodaca
,4190391257,Agencia de viajes,Haz Maleta,Cami de las Águilas .,San Jeronimo,Nuevo León,Monterrey
,4190261015,Agencia de viajes,Li Travels,Lerdo de Tejada .,Arboledas de Oriente,Nuevo León,Guadalupe
,4190390751,Agencia de viajes,Mackay Tours,Av. Santa Monica .,Los Ángeles Bosque Residencial,Nuevo León,Monterrey
,2190197360,Alimentos y bebidas,Grand Fiesta Americana Monterrey Valle,Av. LAzaro Cárdenas,Residencial SAn Agustin,Nuevo León,San Pedro Garza García
,32190390013,Operadora de aventura/naturaleza, Gorillas Canyoning,Pedro Martinez .,Florida,Nuevo León,Monterrey
,1190470006,Hospedaje,La Posada en el Potrero Chico,Cami al Potrero Chico no,Hidalgo Centro,Nuevo León,Hidalgo
,4190180897,Agencia de viajes,EKL Travels,CUMBRES DE IBON,Cumbres Andara,Nuevo León,García
,4190391298,Agencia de viajes,Vica Travel ,De los Azulejos,San Jemo ,Nuevo León,Monterrey
,4190461049,Agencia de viajes,Ya Vuelvo ,Janitzio,Residencia San Nicolas ,Nuevo León,San Nicolás de los Garza
,2190060038,Alimentos y bebidas,Starbucks Coffee APTO Monterrey TC SUE,Carretera Miguel Alemán 24 Loc. 51,Ciudad Apodaca Centro,Nuevo León,Apodaca
,2190060039,Alimentos y bebidas,Starbucks Coffee Plaza Aeropuerto Monterrey ,Blvd. Aeropuerto Mza,Parque Industrial Milenium,Nuevo León,Apodaca
,4190390782,Agencia de viajes,Viajes Aerodinámicos ,Paseo de los Leones .,Las Cumbres,Nuevo León,Monterrey
,1190390173,Hospedaje,City Express Plus by Marriott Galerías Monterrey ,Calzada San Jerónimo,San Jerónimo,Nuevo León,Monterrey
