review,Folio Solicitud,Tipo PST,Nombre Comercial,Calle,Colonia,Estado,Municipio
,2070940003,Alimentos y bebidas,RESTAURANT CENTRAL TEOPISCA,1A. SUR ORIENTE,Teopisca,Chiapas,Teopisca
,2071010143,Alimentos y bebidas,ACEITUNA,AVENIDA LUM-HA,FRACCIONAMIENTO LUMHA,Chiapas,Tuxtla Gutiérrez
,1070650081,Hospedaje,Hotel D Marco Exxpres,CARRETERA ZONA HOTELERA 1.2,COLONIA ZONA HOTELERA,Chiapas,Palenque
,2070780095,Alimentos y bebidas,KAKAW MUSEO & CHOCOLATERIA CULTURAL,CALLE TAPACHULA,BARRIO EL CERRILLO,Chiapas,San Cristóbal de las Casas
,2070890035,Alimentos y bebidas,CÓCTELES Y MARISCOS PAPARAYA,AVENIDA,COLONIA CENTRO,Chiapas,Tapachula
,35070780005,Tour operador,Turística Colonial,Calle Hermanos Dominguez,San Antonio,Chiapas,San Cristóbal de las Casas
,2071010132,Alimentos y bebidas,"MadreCuishe, Agave y Maíz",Blvd. Belisario Domínguez 1082,Residencial Campestre,Chiapas,Tuxtla Gutiérrez
,31071010022,Guía de turistas,FABIO ROMERO ZACARIAS,CALZADA AL ZOOLOGICO ,Francisco I Madero,Chiapas,Tuxtla Gutiérrez
,31070780053,Guía de turistas,GUILLERMO RUIZ RUIZ,AV. OLIMPO,Vista Hermosa,Chiapas,San Cristóbal de las Casas
,2070780057,Alimentos y bebidas,La Lupe Cocina de Maiz y de Agave,Real de Guadalupe ,San Cristóbal de las Casas Centro,Chiapas,San Cristóbal de las Casas
,31070780127,Guía de turistas,ABELARDO JESÚS GUZMÁN LARA ,PRIMERA CERRADA  IGANCIO MANUEL ALTAMIRNO,Explanada de San Felipe El Carmen,Chiapas,San Cristóbal de las Casas
,4070191693,Agencia de viajes,CEPSU TURISMO,AV. 1A NORTE ORIENTE ,Comitán de Domínguez Centro,Chiapas,Comitán de Domínguez
,4071013089,Agencia de viajes,NIPPON TRIP,,CENTRO,Chiapas,Tuxtla Gutiérrez
,32071040001,Operadora de aventura/naturaleza,LAS 3 TZIMOLERAS,CALZADA SANTO DOMINGO,Tzimol Centro,Chiapas,Tzimol
,4071013001,Agencia de viajes,ALL INCLUSIVE TRAVEL VIAJES Y EVENTOS ,8a. avenida norte,Juy Juy,Chiapas,Tuxtla Gutiérrez
,31070780103,Guía de turistas,Juan Jiménez Guzmán,Primera Av. Poniente,Río Jordán,Chiapas,San Cristóbal de las Casas
,4071013008,Agencia de viajes,LETS TRAVEL 810,DE LOS TULIPANES,Las Flores,Chiapas,Tuxtla Gutiérrez
,1070899472,Hospedaje,NAH SAM CHAK ,2A. SUR PONIENTE ,Tapachula Centro,Chiapas,Tapachula
,4070892320,Agencia de viajes,XOCONUSCO VIAJES,4A. AV. NORTE PONIENTE,Tapachula Centro,Chiapas,Tapachula
,1071010194,Hospedaje,ACACIA HOTEL,BLVD LAS PALMAS,AMPLIACION LAS PALMAS,Chiapas,Tuxtla Gutiérrez
,4070090002,Agencia de viajes,Dreams Agencia de Viajes,,Centro,Chiapas,Arriaga
,2070190021,Alimentos y bebidas,SABORES DE COMITAN,,BARRIO SAN SEBASTIAN,Chiapas,Comitán de Domínguez
,4071013091,Agencia de viajes,Escapate,,Centro,Chiapas,Tuxtla Gutiérrez
,2070890028,Alimentos y bebidas,ANGELES ALTA REPOSTERIA. BICENTENARIO,2a. Oriente Sur,Tapachula Centro,Chiapas,Tapachula
,2070890019,Alimentos y bebidas,Starbucks Coffee,Carretera Tapachula Puerto Madero 3.5,Universitario,Chiapas,Tapachula
,31070650092,Guía de turistas,SILBERIO PEÑATE PEREZ,ADOLFO LOPEZ MATEOS SN,San Mateo,Chiapas,Palenque
,31070650100,Guía de turistas,FRANCISCO ESPONDA LOPEZ,AVENIDA 4TA NTE ORIENTE,Bugambilias,Chiapas,Palenque
,4071013058,Agencia de viajes,Experience Group. Agencia de Viajes & Eventos ,Niza .,La Salle 2a Sección,Chiapas,Tuxtla Gutiérrez
,1070780034,Hospedaje,ROSARIO HOTEL ,Avenida Insurgentes .,San Cristóbal de las Casas Centro,Chiapas,San Cristóbal de las Casas
,31070650173,Guía de turistas,Jesús Francisco Gordillo Cañas,,San José ,Chiapas,Palenque
,31070650172,Guía de turistas,Manuel Gómez Peñate,Principal,Adolfo López Mateos,Chiapas,Palenque
,31070650171,Guía de turistas,Neyser Darío Juárez Gómez ,Calle Principal,El Naranjo,Chiapas,Palenque
,4071013015,Agencia de viajes,IE TURISMO AGENCIA DE VIAJES,BOULEVARD LOS LAGUITOS,Los Laguitos,Chiapas,Tuxtla Gutiérrez
,4071013078,Agencia de viajes,Viva Travel,Cerro del Venado Mza. 26 Lt. 5,San Pedro Progresivo,Chiapas,Tuxtla Gutiérrez
,1070780047,Hospedaje,Hotel Casa Selah,Ave. 12 DE OCTUBRE,San Cristóbal de las Casas Centro,Chiapas,San Cristóbal de las Casas
,31070780023,Guía de turistas,JAIME GABRIEL GUTIERREZ LEON,PROLONGACION BAJA CALIFORNIA ,La Isla,Chiapas,San Cristóbal de las Casas
,2071010122,Alimentos y bebidas,Starbucks Coffee Ambar Tuxtla Gutierrez,Tuxtla Chiapas de Corzo ,El Retiro,Chiapas,Tuxtla Gutiérrez
,31070650116,Guía de turistas,Nelly Elizabeth Ruiz Espinosa,Calle Aldama,San Juan,Chiapas,Palenque
,31070650117,Guía de turistas,Miguel Ángel Ruiz Guzmán,Calle 18 de marzo,San José,Chiapas,Palenque
,27071010013,Agencia integradora de servicios,ANTONIO CHOY WEDDING & EVENT PLANNER,,BARRIO SAN FRANCISCO,Chiapas,Tuxtla Gutiérrez
,4070782570,Agencia de viajes,LORITOS TOURS,CALLE CERESO,10 DE ABRIL,Chiapas,San Cristóbal de las Casas
,2070780077,Alimentos y bebidas,El 7 Mares,Juan Sabines,Fátima,Chiapas,San Cristóbal de las Casas
,1070650073,Hospedaje,HOTEL XIRASOL,Av. Dr. Manuel Velazco Suarez,Palenque Centro,Chiapas,Palenque
,1070780194,Hospedaje,Hotel Plaza Magnolias ,Avenida Insurgentes,Centro,Chiapas,San Cristóbal de las Casas
,4071010176,Agencia de viajes,CHIAPAS TRAVEL AND TOURS,CALZADA EMILIANO ZAPATA .,Terán,Chiapas,Tuxtla Gutiérrez
,31070650103,Guía de turistas,Silvino Hernández Cruz,Rio Bascan Mz.9 Lt. 3,Baj-Luntie,Chiapas,Palenque
,31070650105,Guía de turistas,Ivan de Jesús Arcos de León,12 de octubre no,La Esperanza,Chiapas,Palenque
,5070190545,Transportadora turística,OMNIBUS POMPEYO ,ORIENTE SUR ,Puente Hidalgo,Chiapas,Comitán de Domínguez
,27070780005,Agencia integradora de servicios,Monserrat GM Event Planner,Cipres,Montes Azules,Chiapas,San Cristóbal de las Casas
,1070030001,Hospedaje,Centro Ecoturistico Las Conchitas,,Barra Zacapulco,Chiapas,Acapetahua
,2071010126,Alimentos y bebidas,PEPE PEPPERS WINGS,CALLE LAURELES,Jardines de Tuxtla,Chiapas,Tuxtla Gutiérrez
,4070120002,Agencia de viajes,Un Viaje a Todas Partes ,Cupape,Fraccionamiento Jardines Del Pedregal ,Chiapas,Berriozábal
,1071010138,Hospedaje,HOLIDAY INN TUXTLA GUTIERREZ,BLVD BELISARIO DOMINGUEZ,Jardines de Tuxtla,Chiapas,Tuxtla Gutiérrez
,1071010137,Hospedaje,HOLIDAY INN EXPRESS TUXTLA GUTIERREZ LA MARIMBA,AVENIDA CENTRAL PONIENTE,El Magueyito,Chiapas,Tuxtla Gutiérrez
,31070650170,Guía de turistas,Ulises Leodan Arcos Pinto,Calle Belisario Domínguez,El Naranjo,Chiapas,Palenque
,4071013072,Agencia de viajes,LG TOURS AGENCIA DE VIAJES,14 Poniente Sur,ISSSTE,Chiapas,Tuxtla Gutiérrez
,4071012996,Agencia de viajes,TURISMO ZOQUE,novena poniente sur,Las Canoitas,Chiapas,Tuxtla Gutiérrez
,1070780181,Hospedaje,HOTEL NUESTRAS RAICES - HOTEL 'MUSEO' RESTAURANTE,DIEGO DE MAZARIEGOS,La Merced,Chiapas,San Cristóbal de las Casas
,1071010129,Hospedaje,HOSTAL TRES CENTRAL ,CALLE CENTRAL NORTE,Tuxtla Gutiérrez Centro,Chiapas,Tuxtla Gutiérrez
,5071010016,Transportadora turística,XANBALL ,CALLE TONALA,ISSSTE,Chiapas,Tuxtla Gutiérrez
,1070780168,Hospedaje,HOTEL BOSQUES DEL SOL SUITES ,PERIFERICO ORIENTE N.,Real del Monte,Chiapas,San Cristóbal de las Casas
,11070190001,Arrendadora de autos,AGENCIA MULTISERVICIOS OP AERO CARS ,LIBRAMIENTO ORIENTE SUR,El Laurel,Chiapas,Comitán de Domínguez
,2071010141,Alimentos y bebidas,Aroma Espresso,,Barrio Guadalupe,Chiapas,Tuxtla Gutiérrez
,2071160002,Alimentos y bebidas,CENTRO ECOTURISTICO SELVAJE,DOMILIO CONOCIDO,EL PIRÙ,Chiapas,Marqués de Comillas
,31070650086,Guía de turistas,CATHERINE CLAUDE JACQ NIEL,CARRETERA ZONA ARQUEOLOGICA no,Pakal-kin,Chiapas,Palenque
,31070650087,Guía de turistas,CARMEN BALLINAS HERNANDEZ,CALLE PRINCIPAL SN,Pakal-Na,Chiapas,Palenque
,4070191700,Agencia de viajes,Xonab Tours,Avenida Central rte,El Calvario,Chiapas,Comitán de Domínguez
,4071013021,Agencia de viajes,DE PASEO VIAJES,9A. PONIENTE NORTE ,Vista Hermosa,Chiapas,Tuxtla Gutiérrez
,4071013077,Agencia de viajes,SERENDIPIA BUSINESS AND PLEASURE TRAVEL,5A. NORTE PONIENTE,Juy Juy,Chiapas,Tuxtla Gutiérrez
,1070780082,Hospedaje,HOTEL MANSION DE LOS ANGELES,CALLE FRANCISCO I. MADERO,San Cristóbal de las Casas Centro,Chiapas,San Cristóbal de las Casas
,1070780064,Hospedaje,HOTEL AZULEJOS,PROLONG. INSURGENTES,María Auxiliadora,Chiapas,San Cristóbal de las Casas
,2070780010,Alimentos y bebidas,EL PATIO,CALLE FRANCISCO I. MADERO,San Cristóbal de las Casas Centro,Chiapas,San Cristóbal de las Casas
,31070650045,Guía de turistas,NILO MONTEJO ZUÑIGA,Corregidora,Palenque Centro,Chiapas,Palenque
,4071012988,Agencia de viajes,Viajes El Corte Inglés ,Carretera Chiapa de Corzo .,El Retiro,Chiapas,Tuxtla Gutiérrez
,31070650113,Guía de turistas,Silvia Vera Magaña,Calle Libertad,Central Unitaria de los Trabajadores,Chiapas,Palenque
,27071010010,Agencia integradora de servicios,Corporativo de Eventos Club Gourmet,11a. Norte Oriente ,Tuxtla Gutiérrez Centro,Chiapas,Tuxtla Gutiérrez
,4071013006,Agencia de viajes,GRUPO AMAZONIA,Orquidea,Jardines de Tuxtla,Chiapas,Tuxtla Gutiérrez
,1070680003,Hospedaje,Los Girasoles Hotel,Cl. Pípila,Pichucalco Centro,Chiapas,Pichucalco
,31070650176,Guía de turistas,Feliciano Cruz Pérez,Calle SIn mbre,EJido el Naranjo,Chiapas,Palenque
,31070780128,Guía de turistas,CRISTIAN VALENTÍN GUTIÉRREZ HERNÁNDEZ,AVENIDA TONINA,Valle de Zacatlán,Chiapas,San Cristóbal de las Casas
,4071013075,Agencia de viajes,Maanru Travel,Av. Rosa del Oriente .,Infonavit El Rosario,Chiapas,Tuxtla Gutiérrez
,31070650093,Guía de turistas,GABRIEL CRUZ CRUZ,"CALLE SIN NOMBRE SN, EL NARANJO",Palenque Centro,Chiapas,Palenque
,2070190020,Alimentos y bebidas,RESTAURANTE LA CASA DE LOS CORTES 'piensa en mi',CALLE CENTRAL ORIENTE BENITO JUAREZ,BARRIO LA PILITA SECA,Chiapas,Comitán de Domínguez
,2070190019,Alimentos y bebidas,K-CEVICHE RESTAURANTE,OCTAVA CALLE SUR ORIENTE,BARRIO SANTA ANA ,Chiapas,Comitán de Domínguez
,31070650163,Guía de turistas,Ángel De La Cruz Bonilla ,Av,Reforma de Ocampo,Chiapas,Palenque
,31070650161,Guía de turistas,Angie Anahí Cabrera Pérez ,Calle El Caminero,La Mielera,Chiapas,Palenque
,11071010001,Arrendadora de autos,AVIS TGZ,Tramo Carretera Vergel Aeropuerto Km 12.48,Francisco Sarabia,Chiapas,Chiapa de Corzo
,11071010002,Arrendadora de autos,AVIS T72,BELISARIO DOMÍNGUEZ KM 1081,Jardines de Tuxtla,Chiapas,Tuxtla Gutiérrez
,4071013098,Agencia de viajes,PRIMERA CLASE TRAVEL,,Las Arboledas,Chiapas,Tuxtla Gutiérrez
,2070650036,Alimentos y bebidas,Restaurante Café de Yara,Avenida Hidalgo Esquina Calle Abasolo no,Palenque Centro,Chiapas,Palenque
,2071010121,Alimentos y bebidas,Starbucks Coffee Tuxtla DT II,Blvd. Juan Pablo II S/N PAD,Patria Nueva,Chiapas,Tuxtla Gutiérrez
,31070780135,Guía de turistas,Eric Daniel Lopez Villanueva,Presidente Aleman .,Revolución Mexicana,Chiapas,San Cristóbal de las Casas
,31070650169,Guía de turistas,Ramón Ballinas Sánchez,Av Corregidora,El Naranjo,Chiapas,Palenque
,4070892331,Agencia de viajes,VOLAR MX,CALLE CENTRAL ORIENTE,CENTRO,Chiapas,Tapachula
,4071010227,Agencia de viajes,COCO GROUP ,13A poniente norte ,Moctezuma,Chiapas,Tuxtla Gutiérrez
,1071010192,Hospedaje,CAMINO MEXICANO HOTEL & RESORT,CARRETERA AL SABINO .1 LOTE 1,Plan de Ayala Ampliación Norte,Chiapas,Tuxtla Gutiérrez
,1071040002,Hospedaje,HOTEL CANTO DEL AGUA ,CARRETERA A OSCHUSJOB,LA REJOYA,Chiapas,Tzimol
,2071040002,Alimentos y bebidas,HOTEL CANTO DEL AGUA ,CARRETERA A OSCHUSJOB,LA REJOYA,Chiapas,Tzimol
,31070650160,Guía de turistas,Freddy Damián Cambrano,Bugambilia M,Las Flores,Chiapas,Palenque
,4070120001,Agencia de viajes,Sentir México Agencia de Viajes,Primera Oriente rte .,Barrio Santa Cecilia ,Chiapas,Berriozábal
,1071010180,Hospedaje,Hotel Marriott Tuxtla Gutierrez,Boulevard Belisario Domínguez .,Santa Elena,Chiapas,Tuxtla Gutiérrez
,4070782567,Agencia de viajes,Easy to Travel,Ponciano Arriaga,Altejar,Chiapas,San Cristóbal de las Casas
,1070650056,Hospedaje,Hotel Shaddai Palenque,Av.,San Juan,Chiapas,Palenque
,2071010139,Alimentos y bebidas,ANTIGUA FONDA DE LA ABUELA,CALLE,Tuxtla Gutiérrez Centro,Chiapas,Tuxtla Gutiérrez
,31070650155,Guía de turistas,Guadalupe Cruz Perez,El Naranjo,Palenque Centro,Chiapas,Palenque
,4071010232,Agencia de viajes,Agencia de Viajes Tzeltaleros - Chiapas Adventour,3A AV. NORTE PONIENTE,Terán,Chiapas,Tuxtla Gutiérrez
,31070780131,Guía de turistas,JULIA DEL ROSARIO DÍAZ LÓPEZ,SEGUNDA CERRADA SANTA CRUZ,BARRIO SANTA CRUZ,Chiapas,San Cristóbal de las Casas
,1070650054,Hospedaje,HOTEL MAYA BELL,ZONA ARQUEOLÓGICA KM. 6,Palenque Centro,Chiapas,Palenque
,1070650048,Hospedaje,VILLAS PARAISO,Jiménez no,La Primavera,Chiapas,Palenque
,31070650175,Guía de turistas,Armando Manrique Arcos Gómez,Calle Sin mbre,5 de Mayo,Chiapas,Palenque
,2071040001,Alimentos y bebidas,Centro Ecoturístico Cascadas El Chiflón,San Cristobalito,Tzimol Centro,Chiapas,Tzimol
,27070780004,Agencia integradora de servicios,CICAN,CALZADA VELASCO SUAREZ,La Merced,Chiapas,San Cristóbal de las Casas
,1071010115,Hospedaje,HOTEL ESTRELLA,2A norte oriente,Tuxtla Gutiérrez Centro,Chiapas,Tuxtla Gutiérrez
,1070780042,Hospedaje,HOTEL MISION COLONIAL,DIEGO DE MAZARIEGOS ,La Merced,Chiapas,San Cristóbal de las Casas
,2070780046,Alimentos y bebidas,Starbucks Coffee,Plaza,San Cristóbal de las Casas Centro,Chiapas,San Cristóbal de las Casas
,4070970002,Agencia de viajes,Pal Mundo Travel,Río Jatate .,Fracc. Tonatlán,Chiapas,Tonalá
,31070650162,Guía de turistas,Miguel Álvaro Méndez ,Calle sin mbre,Adolfo López Mateos,Chiapas,Palenque
,4071013090,Agencia de viajes,MOCHILEROS EN CHIAPAS,AVENIDA,MEXICANIDAD CHIAPANECA,Chiapas,Tuxtla Gutiérrez
,4071013031,Agencia de viajes,AGAK Travel,Callejón de la 1a. Norte Poniente,Guadalupe,Chiapas,Tuxtla Gutiérrez
,4071000001,Agencia de viajes,Aventura Por Chiapas Travel & Tours,"Cl. Dr. Manuel Velasco Suarez, Esq. Cl. Cascada del Angel",Arroyo Agua Azul,Chiapas,Salto de Agua
,31071010105,Guía de turistas,MARILOU BECERRA RUIZ,CALLEJON EL BRASILITO N°,RESIDENCIAL EL BRASILITO,Chiapas,Tuxtla Gutiérrez
,31070650178,Guía de turistas,CELIA ANAHI SALVADOR PEREZ,XOCHIILCO,BARRIO SAN JUAN,Chiapas,Palenque
,4071013048,Agencia de viajes,"VUELA MAS, SERVICIOS TURISTICOS PROFESIONALES",7a. Poniente Sur,Tuxtla Gutiérrez Centro,Chiapas,Tuxtla Gutiérrez
,5070780763,Transportadora turística,TIERRA  MAYA TRANSPORTADORA TURÍSTICA,REAL DE GUADALUPE,San Cristóbal de las Casas Centro,Chiapas,San Cristóbal de las Casas
,1071000001,Hospedaje,Cabañas Yax-Ha,Calle Sin mbre Mz,Agua Azul,Chiapas,Tumbalá
,4070892322,Agencia de viajes,TURISTAP,CENTRAL SUR,Tapachula Centro,Chiapas,Tapachula
,2070120001,Alimentos y bebidas,CAFETERIA MARCA CHIAPAS,CARRETERA TUXTLA A OCOZOCOAUTLA,San Miguel,Chiapas,Berriozábal
,4070892328,Agencia de viajes,TURISMO ALDEBARAN,10a.  Sur NO,Tapachula Centro,Chiapas,Tapachula
,31070740001,Guía de turistas,PABLO MANUEL RUIZ AGUILAR,CALLE CONSTITUCION,Reforma Centro,Chiapas,Reforma
,4071013096,Agencia de viajes,Enviaje-Ando Tours ,,Natalia Venegas ,Chiapas,Tuxtla Gutiérrez
,4071013086,Agencia de viajes,Fantastic Dreams Travel,8a. oriente sur,Lomas del Venado,Chiapas,Tuxtla Gutiérrez
,1070899447,Hospedaje,FINCA HAMBURGO RUTA DEL CAFE,FINCA HAMBURGO,San Francisco,Chiapas,Tapachula
,2070890004,Alimentos y bebidas,Restaurante Perleberg,FINCA HAMBURGO,Nueva Alemania,Chiapas,Tapachula
,2070780069,Alimentos y bebidas,Restaurante Cocina Estacion 1528,ANDADOR MIGUEL HIDALGO,San Cristóbal de las Casas Centro,Chiapas,San Cristóbal de las Casas
,2070780070,Alimentos y bebidas,LA ARTESANAL CERVECERIA Y COCINA,REAL DE GUADALUPE,San Cristóbal de las Casas Centro,Chiapas,San Cristóbal de las Casas
,4070782558,Agencia de viajes,RUMBO CHIAPAS TOURS & TRAVEL,AV. INSURGENTES,Santa Lucia,Chiapas,San Cristóbal de las Casas
,4161020131,Agencia de viajes,EXYTUR ASESORES EN VIAJE,Avenida central norte ,Tapachula Centro,Chiapas,Tapachula
